ORDER_ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,TOTAL_PRICE,CREATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
4070,1366001366,265,1,503.54,503.54,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4107,1379001379,611,1,145.72,145.72,2024-12-14 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4052,1362001362,358,3,682.81,2048.43,2024-12-07 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4390,1466001466,422,2,726.23,1452.46,2024-12-08 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4393,1467001467,704,1,88.7,88.7,2024-12-25 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13629,4512,408,3,534.57,1603.71,2024-07-10 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4318,1445001445,964,3,79.6,238.8,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4353,1457001457,781,3,664.08,1992.24,2024-12-27 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4354,1457001457,204,1,807.68,807.68,2024-12-27 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4355,1457001457,805,3,810.97,2432.91,2024-12-27 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4338,1452001452,350,1,638.83,638.83,2024-12-11 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4337,1452001452,446,3,416.11,1248.33,2024-12-11 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4336,1451001451,440,3,435.99,1307.97,2024-12-19 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4335,1451001451,794,1,921.69,921.69,2024-12-19 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4317,1445001445,851,2,730.08,1460.16,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4319,1445001445,528,2,225.25,450.5,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4324,1447001447,30,1,704.22,704.22,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4320,1446001446,489,2,627.04,1254.08,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4321,1446001446,677,2,440.49,880.98,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4322,1447001447,191,3,289.07,867.21,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4352,1457001457,164,3,245.03,735.09,2024-12-27 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
12645,4202,926,2,152.05,304.1,2024-01-27 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
12637,4199,309,3,290.22,870.6600000000001,2024-10-02 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13279,4406,415,3,507.43,1522.29,2024-07-25 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13357,4427,442,1,204.21,204.21,2024-05-31 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4351,1457001457,61,2,595.54,1191.08,2024-12-27 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4350,1456001456,926,2,795.49,1590.98,2024-12-16 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4394,1467001467,398,1,910.54,910.54,2024-12-25 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4339,1452001452,196,3,452.83,1358.49,2024-12-11 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4395,1467001467,878,1,755.4,755.4,2024-12-25 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4396,1468001468,980,3,139.1,417.3,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4397,1468001468,209,2,470.65,941.3,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4384,1464001464,498,3,209.67,629.01,2024-12-08 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4399,1468001468,545,3,364.45,1093.35,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4356,1458001458,368,2,825.58,1651.16,2024-12-12 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4323,1447001447,868,3,44.01,132.03,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4228,1417001417,669,2,115.17,230.34,2024-12-23 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4340,1452001452,802,2,936.22,1872.44,2024-12-11 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4349,1456001456,774,1,57.21,57.21,2024-12-16 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4341,1453001453,39,2,916.73,1833.46,2024-12-22 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4342,1453001453,806,3,220.09,660.27,2024-12-22 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4343,1454001454,404,2,750.2,1500.4,2024-12-27 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4344,1454001454,552,1,684.62,684.62,2024-12-27 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4345,1455001455,737,3,166.68,500.04,2024-12-16 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4346,1455001455,426,1,721.27,721.27,2024-12-16 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4347,1455001455,945,1,951.53,951.53,2024-12-16 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4348,1456001456,107,1,79.8,79.8,2024-12-16 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4068,1366001366,167,2,51.01,102.02,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4067,1365001365,778,2,836.01,1672.02,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4066,1365001365,196,3,452.83,1358.49,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4309,1442001442,121,3,939.36,2818.08,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4301,1441001441,43,1,126.9,126.9,2024-12-06 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4302,1441001441,572,3,539.76,1619.28,2024-12-06 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4275,1432001432,510,3,342.71,1028.13,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4294,1438001438,35,1,351.8,351.8,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4305,1441001441,167,2,51.01,102.02,2024-12-06 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4306,1441001441,397,2,458.76,917.52,2024-12-06 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4307,1442001442,723,1,263.57,263.57,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4308,1442001442,396,2,779.5,1559.0,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4310,1442001442,425,1,851.18,851.18,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4299,1440001440,898,2,440.64,881.28,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4311,1443001443,272,3,745.42,2236.26,2024-12-19 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4312,1443001443,62,1,804.86,804.86,2024-12-19 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4304,1441001441,534,1,726.82,726.82,2024-12-06 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4271,1431001431,501,3,496.53,1489.59,2024-12-24 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4293,1438001438,408,3,462.58,1387.74,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4291,1438001438,591,3,627.76,1883.28,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4273,1432001432,948,1,864.5,864.5,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4303,1441001441,956,2,435.49,870.98,2024-12-06 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4300,1440001440,127,3,353.91,1061.73,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4298,1440001440,952,3,742.91,2228.73,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4065,1365001365,184,3,104.69,314.07,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4316,1445001445,525,3,159.59,478.77,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13048,4340,490,1,773.36,773.36,2024-10-17 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13049,4340,1,1,631.75,631.75,2024-10-17 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13050,4340,9,2,394.81,789.62,2024-10-17 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13051,4340,880,1,48.35,48.35,2024-10-17 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13052,4341,144,2,502.07,1004.14,2024-09-17 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13053,4341,862,3,864.83,2594.49,2024-09-17 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13054,4342,278,3,710.21,2130.63,2024-09-03 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
557,189000189,207,2,479.78,959.56,2024-12-11 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4276,1432001432,203,1,459.11,459.11,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4297,1440001440,858,3,598.37,1795.11,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4274,1432001432,470,2,313.5,627.0,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4246,1424001424,493,1,465.53,465.53,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4238,1421001421,773,3,145.42,436.26,2024-12-04 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4227,1417001417,236,1,387.38,387.38,2024-12-23 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4270,1431001431,879,3,768.34,2305.02,2024-12-24 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4272,1432001432,91,3,392.87,1178.61,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4295,1439001439,976,3,426.87,1280.61,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4296,1439001439,111,1,613.49,613.49,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
12644,4201,233,2,662.91,1325.82,2024-06-24 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4391,1466001466,444,3,715.66,2146.98,2024-12-08 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4398,1468001468,689,1,819.43,819.43,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4119,1383001383,559,1,522.03,522.03,2024-12-07 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4110,1380001380,44,2,275.39,550.78,2024-12-22 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4111,1381001381,569,2,34.03,68.06,2024-12-12 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4112,1381001381,989,2,641.01,1282.02,2024-12-12 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4113,1381001381,482,1,203.12,203.12,2024-12-12 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4114,1381001381,762,3,213.17,639.51,2024-12-12 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4131,1385001385,895,2,866.87,1733.74,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4130,1385001385,576,2,595.11,1190.22,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4128,1384001384,422,2,726.23,1452.46,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4056,1363001363,126,1,811.46,811.46,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4132,1385001385,988,2,795.77,1591.54,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4057,1363001363,641,3,456.15,1368.4499999999998,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4058,1364001364,350,3,638.83,1916.49,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4059,1364001364,122,2,555.94,1111.88,2024-12-29 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4060,1365001365,594,2,797.04,1594.08,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4061,1365001365,61,3,595.54,1786.62,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4073,1367001367,17,2,742.29,1484.58,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4062,1365001365,585,1,630.27,630.27,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4064,1365001365,685,3,107.19,321.57,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4109,1380001380,583,2,109.95,219.9,2024-12-22 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4108,1380001380,499,2,712.27,1424.54,2024-12-22 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4106,1379001379,588,3,115.42,346.26,2024-12-14 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4117,1383001383,970,3,180.9,542.7,2024-12-07 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4133,1386001386,564,2,160.3,320.6,2024-12-16 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4134,1386001386,433,2,19.86,39.72,2024-12-16 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4135,1387001387,529,2,644.13,1288.26,2024-12-09 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4136,1387001387,990,2,451.18,902.36,2024-12-09 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4137,1388001388,166,1,283.91,283.91,2024-12-28 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4129,1385001385,922,1,251.12,251.12,2024-12-18 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4096,1376001376,363,3,683.53,2050.59,2024-12-24 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4118,1383001383,782,3,679.56,2038.68,2024-12-07 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4116,1383001383,220,1,736.12,736.12,2024-12-07 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4098,1377001377,342,2,618.37,1236.74,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4099,1377001377,423,3,120.12,360.36,2024-12-21 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4100,1378001378,250,2,19.5,39.0,2024-12-10 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4101,1378001378,421,3,94.24,282.72,2024-12-10 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4102,1378001378,48,3,651.97,1955.91,2024-12-10 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4103,1378001378,443,2,157.78,315.56,2024-12-10 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4104,1379001379,518,3,348.07,1044.21,2024-12-14 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
4105,1379001379,3,1,772.2,772.2,2024-12-14 14:56:47,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13359,4427,183,2,339.01,678.02,2024-05-31 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13360,4428,248,2,279.57,559.14,2024-05-07 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13361,4428,652,2,366.85,733.7,2024-05-07 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13578,4496,380,1,626.91,626.91,2024-10-13 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13584,4498,597,2,629.76,1259.52,2023-12-22 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13567,4492,232,2,95.95,191.9,2024-04-26 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13566,4492,572,3,800.54,2401.62,2024-04-26 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13565,4491,66,3,267.53,802.5899999999999,2024-06-04 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13564,4491,756,1,730.24,730.24,2024-06-04 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13546,4486,25,2,840.63,1681.26,2024-09-30 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13547,4486,935,1,213.46,213.46,2024-09-30 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13548,4486,4,1,83.42,83.42,2024-09-30 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13323,4418,815,3,740.69,2222.07,2024-09-04 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13582,4497,734,1,349.8,349.8,2024-08-11 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13314,4415,694,3,275.62,826.86,2024-02-10 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13322,4418,183,1,339.01,339.01,2024-09-04 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13406,4439,421,1,203.12,203.12,2024-10-30 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13407,4440,886,1,29.51,29.51,2024-10-12 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13408,4440,462,3,82.93,248.79,2024-10-12 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13409,4441,869,2,662.75,1325.5,2024-11-19 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13392,4436,694,1,275.62,275.62,2024-11-20 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13391,4435,154,2,931.21,1862.42,2024-10-28 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13583,4498,1000,2,99.44,198.88,2023-12-22 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13581,4497,299,2,348.18,696.36,2024-08-11 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13552,4488,11,2,604.92,1209.84,2024-10-20 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13570,4493,470,3,707.89,2123.67,2023-10-15 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13550,4487,346,3,728.4,2185.2,2024-09-23 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13549,4487,880,3,48.35,145.05,2024-09-23 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13336,4420,743,2,501.62,1003.24,2024-09-28 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13281,4407,403,1,442.26,442.26,2023-04-26 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13455,4453,892,3,300.63,901.89,2024-04-07 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13457,4454,940,1,336.22,336.22,2024-10-05 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13568,4493,60,2,797.98,1595.96,2023-10-15 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13569,4493,926,1,152.05,152.05,2023-10-15 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13571,4494,426,2,368.16,736.32,2024-10-10 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13580,4497,870,1,454.99,454.99,2024-08-11 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13572,4494,377,1,13.26,13.26,2024-10-10 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13573,4494,243,3,181.07,543.21,2024-10-10 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13574,4495,774,1,500.06,500.06,2024-07-24 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13575,4495,626,3,571.0,1713.0,2024-07-24 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13576,4496,254,2,513.64,1027.28,2024-10-13 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13343,4421,688,1,735.43,735.43,2024-11-24 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13577,4496,859,3,431.23,1293.69,2024-10-13 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13579,4496,249,2,503.19,1006.38,2024-10-13 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13390,4435,418,2,720.75,1441.5,2024-10-28 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13389,4435,724,1,505.81,505.81,2024-10-28 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13371,4429,379,1,845.72,845.72,2024-10-25 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13862,4595,319,1,696.87,696.87,2024-08-21 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13854,4593,755,2,646.4,1292.8,2024-11-01 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13855,4593,954,2,72.87,145.74,2024-11-01 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13856,4594,971,1,307.11,307.11,2023-12-12 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
13857,4594,814,3,240.11,720.33,2023-12-12 00:00:00,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
