PRODUCT_ID,CATEGORY_ID,SUBCATEGORY_ID,PRODUCT_NAME,DESCRIPTION,BASE_PRICE,SALE_PRICE,STOCK_QUANTITY,WEIGHT_KG,IS_ACTIVE,CREATED_AT,BRAND,SKU,RATING,REVIEW_COUNT,DATA_SOURCE,BATCH_ID,LOADED_AT
822,4,402,"King, Owen and Herrera Happy","Give set well series quality bag even field. Provide gun be these sign major even imagine. Shake kid just.
Design learn total along. Begin compare hotel federal nothing.",865.94,807.01,10,9.12,True,2024-12-05T14:56:47.952,"Johnson, Diaz and Jefferson",SKU-66112,4.8,85,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
821,1,103,Bass LLC Another,"Along style approach return. Second stage recent resource each better.
Cell star future people camera.",614.63,499.79,693,1.21,False,2024-12-17T14:56:47.952,Watkins Group,SKU-59998,3.8,87,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
820,1,101,Roy-Whitney Game,"Born no tell base but describe short. Suggest look reveal son else offer.
Hard use number impact expect sea.",917.55,791.53,868,13.9,True,2024-12-18T14:56:47.952,White-Mejia,SKU-18126,4.8,60,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
819,3,305,"Newton, Johnson and Cox Your",Billion degree conference necessary production material. Security drug together seem college game. Tv position card particular.,796.17,648.55,614,12.43,True,2024-11-30T14:56:47.952,"Mcclure, Vasquez and Grant",SKU-91965,3.9,24,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
818,4,401,Williamson and Sons Not,"Certain song experience week. Change enter wind skin structure. Coach clearly activity these.
See arrive available senior nation reality.",596.61,588.86,860,5.08,True,2024-12-10T14:56:47.952,Higgins-Smith,SKU-41242,4.9,21,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
817,2,204,Bowman LLC Interview,"Possible matter particular approach itself.
It impact wait avoid respond race. Though speak gun expert drive thing born. Technology trial vote door thank expert.",958.2,814.47,168,6.65,False,2024-12-01T14:56:47.952,Gonzalez LLC,SKU-91958,3.2,64,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
815,3,304,Gray Ltd Nothing,"Pull herself current southern. Democrat debate tell president.
Field ten take. Care others against still director. Senior have seat leg four have century. Art we east beautiful truth blue song.",845.9,723.08,696,10.41,True,2024-12-17T14:56:47.952,"House, Hampton and Garcia",SKU-77797,4.5,104,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
814,1,105,"Miller, Kerr and Mills Team","Standard benefit catch cover. Throughout common church simply admit rich practice education.
Matter should wait ground still. One production citizen foreign lay. Discussion doctor service fact.",618.31,563.91,464,0.14,True,2024-12-09T14:56:47.952,Boyd Group,SKU-98224,4.9,9,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
813,2,201,Barnett Group Property,"Everything compare we position. Red smile learn.
Benefit win like would city. Oil century must on. Series full night show radio about agency.
Enjoy then face million. Plan lot listen.",136.16,124.44,233,17.63,True,2024-12-01T14:56:47.952,Hardy Group,SKU-45956,3.4,93,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
784,5,505,Hernandez LLC Set,"Fight stay less. Mrs trouble then plan.
Event face clearly PM research. Other community simply play.",523.76,510.35,598,10.03,True,2024-12-18T14:56:47.952,Jackson Group,SKU-67682,4.4,68,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
811,3,301,"Jones, Ali and Lindsey Mean",College just some loss go red. Fact discuss rule benefit reach take mention. Others student majority bill son meet hear.,287.95,270.9,620,4.26,True,2024-12-02T14:56:47.952,Black-Anderson,SKU-93681,3.8,43,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
810,1,103,Smith-Reed Employee,"Order design address who offer. Leg fight best firm enter top station. Sell fill blood without speech cold claim.
Red wall professional soon. Paper hold lawyer recognize thank staff.",683.75,595.93,92,16.34,True,2024-12-08T14:56:47.952,Rodriguez-Perez,SKU-38986,3.5,66,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
809,4,402,Clayton Ltd Become,"Discuss partner expert father they south. Performance take source certain to answer.
Player voice act official town. Grow property let democratic spring.",840.75,789.81,8,2.58,True,2024-12-05T14:56:47.952,Cox-Butler,SKU-35295,3.9,33,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
808,1,101,Carrillo-Fitzgerald Side,"Analysis include large conference while season. The help a require.
Play second job relationship surface vote. Interview product information single draw. Role federal his fast drug affect agree.",543.26,525.02,687,8.96,True,2024-12-02T14:56:47.952,Sanders-Vasquez,SKU-59332,4.7,54,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
807,5,504,Smith Inc Space,"Put life list significant. Body focus candidate film couple view. Wish production whatever truth particularly low reduce.
Avoid one lay mission. Prove him degree likely tend second.",14.24,13.3,423,11.16,True,2024-12-30T14:56:47.952,Morrow-George,SKU-74091,4.5,76,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
806,4,403,Prince-Clark Recently,"Focus after college pull prove energy represent born. Effect side field. Citizen heavy hear TV boy.
Social again ball age wind. Receive thank somebody dog change address score.",253.47,220.09,470,19.18,True,2024-12-20T14:56:47.952,"Boyle, Patterson and Mckinney",SKU-27527,4.3,5,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
805,5,503,Brooks-Le Join,"Middle small court. Capital international car onto.
You Congress risk.
Affect catch board feeling. Something woman particular bad store sea. Arm point boy doctor notice religious state.",879.5,810.97,980,16.06,True,2024-12-24T14:56:47.952,"Schneider, Hayden and Vasquez",SKU-54909,4.3,100,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
804,5,505,"Torres, Duncan and Rodriguez International","Choose finish people. Cost strong man against American player reach great. Participant difference road teach her. Interest begin under else.
Together teacher with no.",288.5,273.45,576,1.49,False,2024-12-25T14:56:47.952,"Stevens, Kirk and Whitney",SKU-26118,4.7,101,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
803,1,101,Diaz and Sons Area,"My find summer ten painting.
Natural air significant nice yourself above notice decade. Though building whom board. Reduce collection attorney throughout.",934.17,798.4,256,16.81,True,2024-12-15T14:56:47.952,Williams-Lewis,SKU-56061,4.7,37,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
802,2,205,Huber PLC Appear,"Data may return. Wife professional water better ability Republican contain energy. Late quality color.
East arrive visit claim.",953.09,936.22,462,0.93,True,2024-11-30T14:56:47.952,Smith-Dennis,SKU-91360,3.6,30,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
801,2,203,Todd Inc Old,Degree wear crime especially western stay. Ground hot girl every certain set hit.,572.56,467.66,651,10.06,True,2024-12-16T14:56:47.952,Gates LLC,SKU-28660,3.7,26,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
800,1,104,Moore Inc Stay,This wrong well item look outside big. Let hour recently travel wide. Them rich space family. Tv mission figure today success already people man.,637.21,622.7,275,11.13,True,2024-12-01T14:56:47.952,"Smith, Taylor and Jordan",SKU-23305,3.5,77,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
875,2,203,Norman-Johnson Child,Artist spend no article this career score. Everything close available white visit. Film ok car fall dog site dark. Prepare rock night be increase.,503.74,418.27,209,12.88,True,2024-12-24T14:56:47.952,Jones LLC,SKU-88390,5.0,60,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
799,2,204,Carpenter-Chavez While,Team after coach mouth. Far begin laugh power. Yourself century management professor door against.,513.54,450.38,117,5.46,True,2024-12-14T14:56:47.952,Owens LLC,SKU-82498,3.8,66,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
797,3,304,Ballard Group Me,Red young second style campaign game eight against. Network along service system foot office increase. Too early than arrive growth move avoid. Vote director citizen beyond issue indicate.,681.82,629.25,333,3.71,True,2024-12-29T14:56:47.952,"Williams, Lopez and Sanders",SKU-49062,3.8,45,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
796,3,304,"Glover, Miller and Ortiz Leg",Theory low their language. Week set seat student anything perform such.,264.61,263.54,554,3.45,True,2024-12-27T14:56:47.952,Pace-Johnson,SKU-43496,4.5,23,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
795,5,503,"Ramirez, Savage and Casey Fear","Degree spend power. Star cover like. Attorney responsibility bank range take onto establish popular.
Whether else anyone over list. Pattern leg near.",407.78,366.31,956,0.56,True,2024-12-29T14:56:47.952,Cox-Arnold,SKU-64386,3.0,74,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
794,5,502,Pratt-Gaines Go,"New world rich charge road data. Public upon writer protect. Rather world sea focus window effect.
Bed consumer stock easy radio pretty sure career. Fast alone senior bad.",962.75,921.69,251,16.61,True,2024-12-22T14:56:47.952,"Wells, Butler and Ballard",SKU-85963,3.9,80,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
793,2,205,Hoover and Sons From,Paper clear free successful early ready deal provide. Commercial energy capital. Produce hair majority choice somebody himself house particular.,546.42,442.91,583,10.48,True,2024-12-06T14:56:47.952,"Flynn, Berry and Clark",SKU-75881,4.8,23,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
792,1,102,Stevens-Nelson Phone,"Difference responsibility draw parent floor. Body professor general will get quickly.
Strong fire Mr measure someone point. Glass above speak yard. Position skin life well lot be whole.",710.14,657.6,790,14.18,True,2024-12-12T14:56:47.952,Mason-Jones,SKU-26224,4.3,20,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
791,5,504,"Leonard, Brooks and Morris Everybody","Owner future decide. She fast change over run. Look true station floor.
Across city build. Share send data. Exactly people control after.
Still win operation treat not.",393.36,345.8,553,1.01,True,2024-12-02T14:56:47.952,"Patterson, Fuller and Young",SKU-68077,4.5,89,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
790,5,502,Levy PLC Begin,Yeah collection listen produce hear. Picture window word religious choose opportunity. Painting foreign color affect talk weight.,764.33,708.76,779,9.05,True,2024-12-14T14:56:47.952,George LLC,SKU-52626,3.2,85,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
789,3,301,Thompson PLC Too,"Middle expect admit but begin. Heart sell decade parent foreign agree follow. Us onto news performance tend these.
The hour form hair resource become lot.",871.72,781.27,317,11.36,True,2024-12-17T14:56:47.952,"Wright, Brown and Benitez",SKU-59454,4.0,98,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
788,2,205,Thompson LLC Himself,Word economic sure energy concern. Hot score language parent quite light above.,427.54,418.5,910,5.74,True,2024-12-01T14:56:47.952,Sanders-Smith,SKU-74067,3.0,75,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
787,5,503,Terry and Sons Quality,Might interesting him hard Republican nice. I current former significant better develop this. Out have then paper truth product.,49.88,41.08,312,19.82,True,2024-12-26T14:56:47.952,"Crawford, Reyes and Flores",SKU-73691,3.1,23,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
786,4,404,"Long, Neal and Garcia Conference","Fight remember of day color. Why how main debate state difficult.
Research stock stage far black. Impact ten major design. Rest hundred government would article agent my.",42.28,41.81,378,18.44,True,2024-12-25T14:56:47.952,Gamble-Young,SKU-63558,3.2,56,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
785,4,402,Gonzalez-Burke Management,"Friend radio fill. Create hundred school until. House while federal situation.
Interesting break place woman through. Something opportunity southern view it try research member.",152.9,137.15,468,2.67,True,2024-12-26T14:56:47.952,Williams LLC,SKU-79355,3.2,34,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
812,5,505,"Perez, Chang and Moore Suddenly","Number rest production. Market whole truth trade national ago step fine.
Worry commercial discussion medical turn end whom. Where explain wide recently question new apply.",499.07,418.6,756,11.36,True,2024-12-13T14:56:47.952,Smith-Beltran,SKU-84074,3.4,82,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
783,4,404,Rodriguez-Cain Church,"Federal listen stand skill year appear. Be chance identify Democrat despite fire. Threat value point artist him sure within.
Choose exist effort care generation free. Choose according land rather.",91.13,80.65,133,9.58,True,2024-12-29T14:56:47.952,Webb-Esparza,SKU-58404,4.4,55,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
780,5,503,Carter-Phillips Investment,Camera talk seek pull entire. General black allow design wife money. Sometimes success baby can rule contain space.,132.57,123.32,127,9.03,True,2024-12-06T14:56:47.952,Smith LLC,SKU-10683,3.9,33,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
782,5,502,Taylor Group Democrat,"East buy billion specific hot.
Enjoy single close lot resource share who. Stock somebody soldier social recently mother reality. Budget court national heart sound fire it.",717.21,679.56,107,6.62,True,2024-12-14T14:56:47.952,"Wood, Matthews and Shepherd",SKU-57352,3.9,27,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
779,5,505,"Tapia, Burke and Walker Movement","See eye south opportunity western opportunity. Find civil however but close part owner day.
Make able prepare head common until. President single remain.",266.1,254.08,743,8.51,True,2024-12-04T14:56:47.952,Stewart-Clements,SKU-17857,4.7,38,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
778,2,205,Callahan Inc Old,"Table quality century themselves. Let value major wrong smile movie field. You allow majority better song walk.
Low laugh magazine business Republican. When growth while look family lot.",992.0,836.01,523,11.08,True,2024-12-21T14:56:47.952,Gibson Inc,SKU-93320,3.3,8,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
777,4,403,Patterson-Garcia City,Billion ready question her approach today magazine. Indeed themselves someone spend wear guy program. Listen in deep moment eye maybe serve.,888.8,826.36,794,4.03,True,2024-12-05T14:56:47.952,"Nelson, Fields and Kramer",SKU-14845,4.1,52,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
776,3,305,Meadows-Blair Leg,"Card long most although.
Camera whole there why north author. Doctor against pick eight opportunity left discover.",614.3,577.48,456,12.91,True,2024-12-26T14:56:47.952,Diaz-Hood,SKU-91836,4.6,86,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
775,5,503,"Williams, Santana and Long Town","Enjoy move class. Respond effect so health move rich. Along style ground wish.
Parent possible case star movement also address. Effort draw result then protect worker man.",425.11,397.98,566,17.48,True,2024-12-02T14:56:47.952,"White, Garcia and Abbott",SKU-51116,4.8,7,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
774,2,204,"Gonzalez, Nelson and Hernandez New","Recognize gas institution hope. Bring pay especially involve.
Next brother per require. Well paper task character. As chance interview.",70.85,57.21,944,12.87,True,2024-12-06T14:56:47.952,Ortiz-Wade,SKU-17577,5.0,97,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
773,1,104,Spencer-Trevino Attack,Administration catch condition body factor. Opportunity job century measure table beat film. Simple sure win move day energy change.,154.13,145.42,529,18.88,False,2024-12-30T14:56:47.952,"Lee, George and Bauer",SKU-51262,3.8,106,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
772,5,504,Mayer-Perez Leg,Art information risk write hold expect difference remember. Particularly box collection least she five fund. Oil magazine involve sometimes painting until.,789.34,758.05,423,18.37,True,2024-12-26T14:56:47.952,"Spencer, Ochoa and Mitchell",SKU-77653,4.6,53,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
771,3,303,Erickson Group Must,"Bring foot town read board break keep. Close seem question chair trade.
Just hand develop assume into. Player bed those official time class. Within measure skill candidate someone use player.",509.97,435.11,732,15.12,True,2024-12-28T14:56:47.952,"Mckinney, Dillon and Lynch",SKU-97162,3.5,104,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
770,2,203,Hawkins LLC Official,"Economic should skill budget. Quickly term around center.
Mr interesting own my doctor. Economy rather data. From dark focus order education.",341.26,281.4,206,8.84,True,2024-12-26T14:56:47.952,"Woodward, Duarte and Ferguson",SKU-10863,3.5,65,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
769,2,201,"Miller, Buck and Middleton Suggest",Doctor customer everybody class glass trade. Star keep again. Middle develop fast scientist happy.,872.16,760.81,745,5.91,True,2024-12-01T14:56:47.952,Anderson-Henderson,SKU-76308,4.0,15,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
768,4,401,"Crane, Gonzalez and Wilson Between","Property grow to teacher and least. Author out concern station. Along certain pull drive southern important. Fill hour generation control eight present type nor.
Student movie family.",974.91,898.98,800,17.18,True,2024-12-05T14:56:47.952,Joseph PLC,SKU-83724,3.1,17,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
767,5,503,Stone Inc Face,"Quite unit meeting between. Story little expert. Economic nation action author.
Right hundred keep small ball yard arrive. Lot air draw figure news before.",897.35,841.74,527,12.13,True,2024-12-03T14:56:47.952,"Warren, Woodward and Chen",SKU-16608,4.9,62,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
766,3,304,Nguyen and Sons Institution,Leg common page read. Meeting nearly next test appear practice natural I. Relationship radio training simply she drive. Another economy long grow.,122.83,101.23,229,9.78,True,2024-12-23T14:56:47.952,"Chavez, Fisher and Howard",SKU-56562,4.5,108,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
765,5,501,"Miller, Martinez and Landry Specific",Police memory agency choose. Letter imagine tend network difference. Recognize my factor condition same with network home.,999.27,975.47,365,13.57,True,2024-12-19T14:56:47.952,"Turner, Fisher and Snow",SKU-75991,3.1,17,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
764,1,104,"Stephens, Johnson and Schultz Specific",Year writer area quality. Card less although involve loss hard part. Last from option think story this but. Rest important language already writer whom.,137.81,114.55,503,2.11,True,2024-12-24T14:56:47.952,"Jackson, Johnson and Oliver",SKU-74713,3.6,32,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
763,4,404,"Miller, Thompson and Smith Thank",Most store under music reach along risk. Management buy image develop myself. Page seven real affect billion. Identify relationship year way light.,834.75,776.73,368,15.94,True,2024-12-09T14:56:47.952,Green-Williams,SKU-31237,4.2,45,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
762,2,205,Rodriguez-Fernandez Catch,"Point event pass customer some rock also. Lay of war home million contain reduce.
Require effort economy believe tough receive. Environmental total win break meeting. Spend direction whatever reach.",227.51,213.17,943,12.08,True,2024-12-01T14:56:47.952,Bond PLC,SKU-96108,3.9,43,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
761,4,405,Brown-Jenkins Smile,"Agreement clear news idea behavior. True describe party leave. Coach wrong fish above.
First style themselves. Skill professional case green your speech. Fire fill five.",939.57,835.91,446,0.51,True,2024-12-19T14:56:47.952,"Sandoval, Stewart and Jones",SKU-35192,3.9,59,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
760,2,201,Shepherd Ltd Stock,"Season own he and yet effect why. Book teach middle factor land camera. Something ground rather region.
Speak cup consumer. History hope style behavior could job.",533.03,487.87,566,1.36,True,2024-12-17T14:56:47.952,Odonnell-Hurst,SKU-64675,4.8,20,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
759,5,505,Terrell and Sons Tell,Mention three plant hundred. Foreign member free almost role first. Before hour option environment team morning happen home. Agreement movie she much economy just hand.,733.77,592.45,409,9.77,True,2024-12-21T14:56:47.952,Garcia Inc,SKU-90149,4.9,68,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
758,3,305,"Young, Davidson and Brown Age","First indicate explain rather top hold person. Beat just now third.
Itself improve list top skin left future. Cost person performance consider forward one. Decade series answer.",831.16,673.39,8,2.14,True,2024-12-18T14:56:47.952,Gomez LLC,SKU-66595,5.0,69,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
757,1,101,Anderson Inc Role,"Ever push writer shake doctor truth truth. Dinner defense notice. Never food provide he audience.
According risk effort dog behavior. Around agree situation step growth show.",174.44,165.33,455,19.28,True,2024-12-26T14:56:47.952,"Williams, Richards and Wong",SKU-68918,4.2,29,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
756,2,202,Lopez-Moore More,Nothing outside else approach give important analysis these. Education respond me financial. Here specific street look miss or.,441.43,428.91,551,3.9,True,2024-12-10T14:56:47.952,"Mcdonald, Cunningham and Crawford",SKU-70742,3.3,56,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
755,1,102,Moran Group Get,Story difficult national improve sport join. Bring property people. Minute out surface actually wrong response power with. Value son life everybody economic maintain yes.,143.76,118.23,16,13.95,True,2024-12-24T14:56:47.952,Harris Inc,SKU-13514,3.4,91,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
754,4,405,Juarez-Khan Goal,"Option traditional else personal relate lay. Table their within company its. These test city relate consumer.
First store star example class young. New debate employee most.",728.65,673.06,997,12.37,True,2024-12-21T14:56:47.952,Mann PLC,SKU-98487,3.8,41,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
781,5,505,"Ashley, Foster and Juarez Law",Physical simple make. Southern continue body red new better take. Care happen realize old low seem authority.,717.5,664.08,546,16.91,True,2024-11-30T14:56:47.952,Evans-Reyes,SKU-49216,3.6,108,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
752,3,303,Brady-Moran Range,Common race growth month than care dog. Bring lead girl art continue project. Five away party prepare throughout hospital. Better first party wear group trial radio.,591.34,562.64,460,12.51,True,2024-12-16T14:56:47.952,Spence-Blevins,SKU-34535,3.4,15,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
751,1,105,"Navarro, Jordan and Orozco Particular","Professional wait put security per free economy.
Assume age appear near for customer edge. Along within off mean relationship beautiful. That tax subject time whole old.",26.11,24.34,183,15.74,True,2024-12-07T14:56:47.952,Webster-Harris,SKU-15932,3.2,97,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
750,1,105,"Buchanan, Wilson and Hudson Suggest","Grow rate season laugh. Fact which include current raise.
Read real industry brother child. Behavior husband teach often feeling. After action into her.",116.56,102.87,475,13.25,True,2024-12-17T14:56:47.952,Baker PLC,SKU-43211,3.7,78,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
736,3,305,"Russell, Allen and Hartman Space","Very vote tough company. Fast black recognize popular maintain beyond mean natural.
Third environment table realize moment face. Develop discussion although heavy.
Situation much drug call many.",319.88,266.46,754,19.89,True,2024-12-02T14:56:47.952,Green-Stone,SKU-29826,4.1,89,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
748,2,202,Garcia PLC Realize,Fear true form possible ok be behavior read. Cut serious support from soldier matter. Baby sit though among.,931.36,862.36,537,1.77,True,2024-12-14T14:56:47.952,"Martinez, Elliott and James",SKU-20378,4.8,65,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
747,4,401,Miles-Jarvis Black,"Goal management thank relate director. Material wind list.
Imagine fire happen election interesting cause. Project remain out else take player order quality. Official alone try arm begin enter.",758.93,663.03,190,8.74,True,2024-12-05T14:56:47.952,"Nelson, Cole and Palmer",SKU-15300,4.0,66,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
746,2,203,Lee Ltd Green,"Continue new rule music. Glass phone yet shoulder. Blood speech one garden who.
Black seven person beyond growth.",668.87,584.25,204,9.84,True,2024-12-04T14:56:47.952,Holmes-Hubbard,SKU-72447,3.5,81,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
745,4,403,Robinson and Sons Per,"Interview sit view address among news. First good easy. Individual my create.
Stop big challenge economic receive. Common one yet visit.",650.7,605.68,123,6.04,True,2024-11-30T14:56:47.952,Elliott Ltd,SKU-50645,4.8,87,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
744,4,401,Wallace Inc Black,"Way their good series step perhaps reach. Share money old actually.
Group human manager admit conference list account.",404.87,343.34,789,17.32,False,2024-12-25T14:56:47.952,Williams-Young,SKU-37292,3.3,105,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
743,5,502,Benson-Perez Piece,"Who inside upon that mind. Smile gun good establish education.
Its ready during travel else what. Source line hotel arrive artist. Pick blue go best wrong evening ok.",219.25,210.55,289,6.53,False,2024-12-29T14:56:47.952,Thomas LLC,SKU-19269,4.1,86,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
742,4,404,"Johnson, Valentine and Johnson Water","Glass send interesting seven.
Time age shake lot contain. Opportunity hot home trade long. Usually company computer.
Both early front full. Specific able staff.",632.07,580.77,5,6.66,False,2024-12-22T14:56:47.952,Lopez-Martinez,SKU-91574,4.9,44,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
741,1,104,Thomas-Lewis Speech,"Record shoulder exist stand run. Reach wear debate account.
Without agency international his. Hard range term interest. Anything alone beyond general cultural meet ever.",379.82,376.12,857,6.54,False,2024-12-01T14:56:47.952,Castaneda LLC,SKU-70323,4.7,87,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
740,5,505,"Gordon, Durham and Fuentes World","Low time nothing.
Agent vote hour nice trial write budget. View summer head phone but.
Story wait wonder. Safe cultural American science his last value.",188.76,153.91,786,10.01,False,2024-12-01T14:56:47.952,"Hill, Everett and Ward",SKU-53077,3.1,94,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
739,2,203,"Hardy, Oliver and Fitzgerald Few",Figure forget edge series become organization another. Grow unit keep. Necessary response option movie close spring.,188.85,179.4,842,5.53,True,2024-12-25T14:56:47.952,Shepard Group,SKU-86765,3.4,3,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
738,1,104,"Hernandez, Hoffman and Zuniga Cultural","Explain raise instead. Force through able international main process.
Stop really night simply painting lose. Get any beat. Pretty follow create coach pay clearly fish.",362.95,331.08,468,9.91,True,2024-12-08T14:56:47.952,Adkins-Scott,SKU-29405,3.2,12,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
737,4,401,Villarreal Ltd Trial,No specific send group in child. You commercial teach member she bill. Late of produce home entire page. Pretty either hour character.,197.03,166.68,36,9.46,True,2024-12-29T14:56:47.952,Whitaker PLC,SKU-71228,3.9,74,historic,3234d584-18c4-420b-b7f3-80d4a18b4701,2024-12-30 17:05:43
