review_id,product_id,order_id,customer_id,review_score,review_text,review_date,helpful_votes,verified_purchase,created_at
1000659,1000032,1000603,1451,5,Highly recommend. Abbott-Munoz Premium Pot Set Ceramic was excellent,2025-02-01 12:58:17.736941,2,True,2025-02-01 12:58:17.736941
1000660,1000008,1000603,1451,4,Highly recommend. Doyle Ltd Elite Bike Professional is great. Very satisfied. Might consider other options next time.,2025-01-30 12:58:17.736941,1,True,2025-01-30 12:58:17.736941
1000661,1000005,1000603,1451,4,"Highly recommend. Mcclain, Miller and Henderson Pro Lipstick with Retinol was great",2025-01-29 12:58:17.736941,4,True,2025-01-29 12:58:17.736941
1000662,1000031,1000607,1451,3,"Gets the job done. Henderson, Ramirez and Lewis Elite Mask Advanced was fair. Basic functionality. Just wanted to share my experience.",2025-02-17 12:58:17.736941,0,True,2025-02-17 12:58:17.736941
1000663,1000006,1000607,1451,3,Standard product. Davis and Sons Premium Hair Dryer Natural is fair,2025-02-14 12:58:17.736941,0,True,2025-02-14 12:58:17.736941
1000664,1000005,1000607,1451,3,"Nothing special. Mcclain, Miller and Henderson Pro Lipstick with Retinol is decent. Basic functionality. Might consider other options next time.",2025-02-14 12:58:17.736941,0,True,2025-02-14 12:58:17.736941
1000665,1000025,1000607,1451,5,"Exceeded expectations. Mcclain, Miller and Henderson Pro Moisturizer Professional was great. Very satisfied. Hope this helps other buyers.",2025-02-18 12:58:17.736941,3,True,2025-02-18 12:58:17.736941
1000666,1000046,1000611,3719,4,"Excellent product. Adams, Zuniga and Wong  Charger (Premium) was fantastic",2025-02-08 12:58:17.736941,1,True,2025-02-08 12:58:17.736941
1000667,1000026,1000611,3719,4,"Amazing value. Rodriguez, Figueroa and Sanchez Pro Workstation (Lite) is fantastic",2025-02-10 12:58:17.736941,0,True,2025-02-10 12:58:17.736941
1000668,1000027,1000611,3719,4,"Highly recommend. Mcclain, Miller and Henderson Pro Android Tablet Series 6 was great. Very satisfied. Not sure if I would buy again.",2025-02-07 12:58:17.736941,0,True,2025-02-07 12:58:17.736941
1000669,1000017,1000611,3719,5,"Amazing value. Mcclain, Miller and Henderson Pro Mini Tablet (Premium) was fantastic. Fantastic purchase. Not sure if I would buy again.",2025-02-06 12:58:17.736941,3,True,2025-02-06 12:58:17.736941
1000670,1000031,1000612,3351,3,"Basic functionality. Henderson, Ramirez and Lewis Elite Mask Advanced is decent. As expected. Hope this helps other buyers.",2025-02-09 12:58:17.736941,0,True,2025-02-09 12:58:17.736941
1000671,1000005,1000612,3351,4,"Outstanding performance. Mcclain, Miller and Henderson Pro Lipstick with Retinol is excellent. Very satisfied. Just wanted to share my experience.",2025-02-08 12:58:17.736941,2,True,2025-02-08 12:58:17.736941
1000672,1000023,1000612,3351,5,"Excellent product. Guzman, Hoffman and Baldwin  Body Mist Advanced was excellent",2025-02-07 12:58:17.736941,0,True,2025-02-07 12:58:17.736941
1000673,1000041,1000612,3351,1,Frustrating experience. Williams and Sons Elite Nourishing Cleanser was not good. Poor quality. Looking forward to using it more.,2025-02-11 12:58:17.736941,2,True,2025-02-11 12:58:17.736941
1000674,1000023,1000612,3351,2,"Waste of money. Guzman, Hoffman and Baldwin  Body Mist Advanced was below average. Poor quality. Not sure if I would buy again.",2025-02-07 12:58:17.736941,1,True,2025-02-07 12:58:17.736941
1000675,1000003,1000613,3351,4,"Very satisfied. Mcclain, Miller and Henderson Pro Vintage Bag was excellent. Perfect fit. Looking forward to using it more.",2025-02-12 12:58:17.736941,1,True,2025-02-12 12:58:17.736941
1000676,1000015,1000613,3351,4,"Excellent product. Mcclain, Miller and Henderson Pro Top in White is very good",2025-02-13 12:58:17.736941,1,True,2025-02-13 12:58:17.736941
1000677,1000029,1000613,3351,5,"Excellent product. Rodriguez, Figueroa and Sanchez Pro Moisturizer with Retinol was very good. Highly recommend. Would definitely buy again.",2025-02-15 12:58:17.736941,1,True,2025-02-15 12:58:17.736941
1000678,1000050,1000613,3351,4,"Excellent product. Mcclure, Ward and Lee Elite Sofa Premium is great. Amazing value. Hope this helps other buyers.",2025-02-14 12:58:17.736941,2,True,2025-02-14 12:58:17.736941
1000679,1000029,1000613,3351,4,"Highly recommend. Rodriguez, Figueroa and Sanchez Pro Moisturizer with Retinol was very good. Fantastic purchase. Just wanted to share my experience.",2025-02-12 12:58:17.736941,0,True,2025-02-12 12:58:17.736941
1000680,1000010,1000613,3351,4,"Outstanding performance. Guzman, Hoffman and Baldwin  Blanket Bamboo is great",2025-02-12 12:58:17.736941,0,True,2025-02-12 12:58:17.736941
1000681,1000023,1000615,3351,1,"Save your money. Guzman, Hoffman and Baldwin  Body Mist Advanced was disappointing. Not worth the price. Not sure if I would buy again.",2025-02-03 12:58:17.736941,5,True,2025-02-03 12:58:17.736941
1000682,1000041,1000615,3351,3,Gets the job done. Williams and Sons Elite Nourishing Cleanser was average. Basic functionality. Would definitely buy again.,2025-02-07 12:58:17.736941,0,True,2025-02-07 12:58:17.736941
1000683,1000036,1000615,3351,5,Excellent product. Blake and Sons  Shampoo Advanced was fantastic. Outstanding performance. Would definitely buy again.,2025-02-07 12:58:17.736941,2,True,2025-02-07 12:58:17.736941
1000684,1000036,1000620,3351,2,Didn't meet expectations. Blake and Sons  Shampoo Advanced is disappointing. Stopped working. Might consider other options next time.,2025-02-01 12:58:17.736941,1,True,2025-02-01 12:58:17.736941
1000685,1000027,1000620,3351,4,"Perfect fit. Mcclain, Miller and Henderson Pro Android Tablet Series 6 is very good. Excellent product. Hope this helps other buyers.",2025-02-01 12:58:17.736941,2,True,2025-02-01 12:58:17.736941
1000686,1000024,1000620,3351,5,"Amazing value. Guzman, Hoffman and Baldwin  Hiking Boots Pro is great",2025-01-27 12:58:17.736941,3,True,2025-01-27 12:58:17.736941
1000687,1000040,1000620,3351,1,Wouldn't recommend. Dudley Group Elite Training Leggings is disappointing. Waste of money. Would definitely buy again.,2025-01-31 12:58:17.736941,1,True,2025-01-31 12:58:17.736941
1000688,1000031,1000624,3362,4,"Amazing value. Henderson, Ramirez and Lewis Elite Mask Advanced is excellent. Highly recommend. Might consider other options next time.",2025-01-26 12:58:17.736941,2,True,2025-01-26 12:58:17.736941
1000689,1000021,1000624,3362,5,"Fantastic purchase. Gardner, Robinson and Lawrence  Charger (Ultra) is very good. Outstanding performance. Would definitely buy again.",2025-02-07 12:58:17.736941,5,True,2025-02-07 12:58:17.736941
1000690,1000041,1000624,3362,5,Outstanding performance. Williams and Sons Elite Nourishing Cleanser was great. Fantastic purchase. Just wanted to share my experience.,2025-01-31 12:58:17.736941,1,True,2025-01-31 12:58:17.736941
1000691,1000046,1000624,3362,5,"Excellent product. Adams, Zuniga and Wong  Charger (Premium) is fantastic. Outstanding performance. Just wanted to share my experience.",2025-01-31 12:58:17.736941,2,True,2025-01-31 12:58:17.736941
1000692,1000046,1000626,3362,4,"Exceeded expectations. Adams, Zuniga and Wong  Charger (Premium) is fantastic",2025-01-29 12:58:17.736941,0,True,2025-01-29 12:58:17.736941
1000693,1000044,1000626,3362,5,Perfect fit. James Group Elite Drawing Tablet (Ultra) was great,2025-01-30 12:58:17.736941,2,True,2025-01-30 12:58:17.736941
1000694,1000021,1000626,3362,2,"Save your money. Gardner, Robinson and Lawrence  Charger (Ultra) is not good",2025-01-29 12:58:17.736941,0,True,2025-01-29 12:58:17.736941
1000695,1000043,1000631,1739,4,Perfect fit. Garcia-James Elite Pillow Premium is great,2025-01-24 12:58:17.736941,1,True,2025-01-24 12:58:17.736941
1000696,1000028,1000631,1739,3,"Standard product. Henderson, Ramirez and Lewis Elite Rustic Shelf is decent",2025-01-25 12:58:17.736941,0,True,2025-01-25 12:58:17.736941
1000697,1000022,1000631,1739,5,Outstanding performance. Blake and Sons  Minimalist Blender was excellent,2025-01-25 12:58:17.736941,3,True,2025-01-25 12:58:17.736941
1000698,1000022,1000631,1739,5,Fantastic purchase. Blake and Sons  Minimalist Blender was fantastic. Exceeded expectations. Looking forward to using it more.,2025-01-24 12:58:17.736941,1,True,2025-01-24 12:58:17.736941
1000699,1000022,1000631,1739,5,Perfect fit. Blake and Sons  Minimalist Blender was fantastic. Amazing value. Looking forward to using it more.,2025-01-24 12:58:17.736941,1,True,2025-01-24 12:58:17.736941
1000700,1000013,1000634,1739,2,"Stopped working. Guzman, Hoffman and Baldwin  Formal T-Shirt is poor. Waste of money. Just wanted to share my experience.",2025-02-02 12:58:17.736941,0,True,2025-02-02 12:58:17.736941
1000701,1000003,1000634,1739,5,"Perfect fit. Mcclain, Miller and Henderson Pro Vintage Bag is very good. Exceeded expectations. Just wanted to share my experience.",2025-02-05 12:58:17.736941,1,True,2025-02-05 12:58:17.736941
1000702,1000004,1000634,1739,4,Fantastic purchase. Davis and Sons Premium Running Fitness Tracker was great. Perfect fit. Just wanted to share my experience.,2025-02-07 12:58:17.736941,5,True,2025-02-07 12:58:17.736941
1000703,1000018,1000637,1790,3,"Decent quality. Mcclain, Miller and Henderson Pro Nourishing Perfume was average. Gets the job done. Just wanted to share my experience.",2025-01-25 12:58:17.736941,0,True,2025-01-25 12:58:17.736941
1000704,1000025,1000637,1790,5,"Fantastic purchase. Mcclain, Miller and Henderson Pro Moisturizer Professional is great. Outstanding performance. Would definitely buy again.",2025-01-27 12:58:17.736941,3,True,2025-01-27 12:58:17.736941
1000705,1000001,1000638,1790,5,"Excellent product. Rodriguez, Figueroa and Sanchez Pro X Phone is excellent. Great quality. Looking forward to using it more.",2025-02-08 12:58:17.736941,4,True,2025-02-08 12:58:17.736941
1000706,1000021,1000638,1790,3,"Basic functionality. Gardner, Robinson and Lawrence  Charger (Ultra) is average",2025-02-06 12:58:17.736941,0,True,2025-02-06 12:58:17.736941
1000707,1000046,1000638,1790,5,"Exceeded expectations. Adams, Zuniga and Wong  Charger (Premium) is fantastic",2025-02-07 12:58:17.736941,2,True,2025-02-07 12:58:17.736941
1000708,1000042,1000639,1790,5,Great quality. Galloway-Wyatt Premium Max Notebook is great. Amazing value. Would definitely buy again.,2025-01-28 12:58:17.736941,1,True,2025-01-28 12:58:17.736941
1000709,1000026,1000639,1790,4,"Highly recommend. Rodriguez, Figueroa and Sanchez Pro Workstation (Lite) was excellent. Outstanding performance. Would definitely buy again.",2025-01-27 12:58:17.736941,0,True,2025-01-27 12:58:17.736941
1000710,1000021,1000639,1790,4,"Outstanding performance. Gardner, Robinson and Lawrence  Charger (Ultra) is great. Highly recommend. Would definitely buy again.",2025-01-28 12:58:17.736941,2,True,2025-01-28 12:58:17.736941
1000711,1000027,1000639,1790,5,"Very satisfied. Mcclain, Miller and Henderson Pro Android Tablet Series 6 was great. Outstanding performance. Might consider other options next time.",2025-01-26 12:58:17.736941,1,True,2025-01-26 12:58:17.736941
1000712,1000026,1000639,1790,5,"Highly recommend. Rodriguez, Figueroa and Sanchez Pro Workstation (Lite) was fantastic",2025-02-08 12:58:17.736941,6,True,2025-02-08 12:58:17.736941
1000713,1000013,1000641,3904,4,"Exceeded expectations. Guzman, Hoffman and Baldwin  Formal T-Shirt was excellent. Great quality. Might consider other options next time.",2025-01-27 12:58:17.736941,0,True,2025-01-27 12:58:17.736941
1000714,1000015,1000641,3904,4,"Very satisfied. Mcclain, Miller and Henderson Pro Top in White is very good. Exceeded expectations. Looking forward to using it more.",2025-02-02 12:58:17.736941,0,True,2025-02-02 12:58:17.736941
1000715,1000011,1000641,3904,5,"Excellent product. Guzman, Hoffman and Baldwin  Sweater in Brown was very good. Exceeded expectations. Looking forward to using it more.",2025-01-27 12:58:17.736941,3,True,2025-01-27 12:58:17.736941
1000716,1000040,1000642,3904,4,Amazing value. Dudley Group Elite Training Leggings was fantastic. Exceeded expectations. Hope this helps other buyers.,2025-01-27 12:58:17.736941,1,True,2025-01-27 12:58:17.736941
1000717,1000018,1000642,3904,3,"Decent quality. Mcclain, Miller and Henderson Pro Nourishing Perfume is average. Average quality. Hope this helps other buyers.",2025-01-27 12:58:17.736941,0,True,2025-01-27 12:58:17.736941
1000718,1000003,1000642,3904,4,"Outstanding performance. Mcclain, Miller and Henderson Pro Vintage Bag is excellent. Very satisfied. Hope this helps other buyers.",2025-01-28 12:58:17.736941,1,True,2025-01-28 12:58:17.736941
1000719,1000039,1000642,3904,4,Fantastic purchase. Arnold Ltd Elite Camping Stove Competition is excellent. Great quality. Would definitely buy again.,2025-01-31 12:58:17.736941,1,True,2025-01-31 12:58:17.736941
1000720,1000010,1000642,3904,5,"Outstanding performance. Guzman, Hoffman and Baldwin  Blanket Bamboo is fantastic",2025-01-30 12:58:17.736941,0,True,2025-01-30 12:58:17.736941
1000721,1000009,1000642,3904,5,"Amazing value. Guzman, Hoffman and Baldwin  Resistance Bands Professional is fantastic. Very satisfied. Not sure if I would buy again.",2025-01-28 12:58:17.736941,0,True,2025-01-28 12:58:17.736941
1000722,1000003,1000645,2589,5,"Exceeded expectations. Mcclain, Miller and Henderson Pro Vintage Bag was fantastic. Highly recommend. Hope this helps other buyers.",2025-01-30 12:58:17.736941,2,True,2025-01-30 12:58:17.736941
1000723,1000012,1000645,2589,1,Frustrating experience. Davis and Sons Premium Wallet in Navy is below average. Disappointed. Not sure if I would buy again.,2025-02-18 12:58:17.736941,4,True,2025-02-18 12:58:17.736941
1000724,1000033,1000646,2589,5,"Excellent product. Mcclain, Miller and Henderson Pro Sport Sneakers was very good",2025-02-09 12:58:17.736941,3,True,2025-02-09 12:58:17.736941
1000725,1000033,1000647,2589,3,"Fair price. Mcclain, Miller and Henderson Pro Sport Sneakers was fair. As expected. Hope this helps other buyers.",2025-02-05 12:58:17.736941,0,True,2025-02-05 12:58:17.736941
1000726,1000033,1000647,2589,4,"Perfect fit. Mcclain, Miller and Henderson Pro Sport Sneakers is fantastic. Highly recommend. Not sure if I would buy again.",2025-02-04 12:58:17.736941,0,True,2025-02-04 12:58:17.736941
1000727,1000012,1000647,2589,4,Perfect fit. Davis and Sons Premium Wallet in Navy is very good. Outstanding performance. Hope this helps other buyers.,2025-02-05 12:58:17.736941,4,True,2025-02-05 12:58:17.736941
1000728,1000015,1000647,2589,4,"Exceeded expectations. Mcclain, Miller and Henderson Pro Top in White is great. Highly recommend. Just wanted to share my experience.",2025-02-08 12:58:17.736941,0,True,2025-02-08 12:58:17.736941
1000729,1000015,1000647,2589,5,"Excellent product. Mcclain, Miller and Henderson Pro Top in White was fantastic",2025-02-03 12:58:17.736941,2,True,2025-02-03 12:58:17.736941
1000730,1000013,1000647,2589,4,"Exceeded expectations. Guzman, Hoffman and Baldwin  Formal T-Shirt was very good. Perfect fit. Might consider other options next time.",2025-02-09 12:58:17.736941,2,True,2025-02-09 12:58:17.736941
1000731,1000003,1000647,2589,5,"Outstanding performance. Mcclain, Miller and Henderson Pro Vintage Bag is fantastic",2025-02-03 12:58:17.736941,3,True,2025-02-03 12:58:17.736941
1000732,1000011,1000647,2589,5,"Perfect fit. Guzman, Hoffman and Baldwin  Sweater in Brown was excellent. Great quality. Would definitely buy again.",2025-02-04 12:58:17.736941,4,True,2025-02-04 12:58:17.736941
1000733,1000019,1000647,2589,4,"Outstanding performance. Mcclain, Miller and Henderson Pro Wallet in Black is very good. Perfect fit. Would definitely buy again.",2025-02-03 12:58:17.736941,0,True,2025-02-03 12:58:17.736941
1000734,1000004,1000648,2589,4,Very satisfied. Davis and Sons Premium Running Fitness Tracker was excellent,2025-02-09 12:58:17.736941,3,True,2025-02-09 12:58:17.736941
1000735,1000045,1000648,2589,5,"Outstanding performance. Flowers, Martin and Kelly Elite Basketball Shorts is fantastic",2025-02-15 12:58:17.736941,5,True,2025-02-15 12:58:17.736941
1000736,1000040,1000649,2589,1,Waste of money. Dudley Group Elite Training Leggings is poor. Stopped working. Just wanted to share my experience.,2025-02-05 12:58:17.736941,4,True,2025-02-05 12:58:17.736941
1000737,1000032,1000650,2589,5,Fantastic purchase. Abbott-Munoz Premium Pot Set Ceramic is very good,2025-02-13 12:58:17.736941,0,True,2025-02-13 12:58:17.736941
1000738,1000022,1000650,2589,4,Highly recommend. Blake and Sons  Minimalist Blender was very good. Outstanding performance. Looking forward to using it more.,2025-02-08 12:58:17.736941,1,True,2025-02-08 12:58:17.736941
1000739,1000043,1000650,2589,4,Fantastic purchase. Garcia-James Elite Pillow Premium is great. Outstanding performance. Just wanted to share my experience.,2025-02-09 12:58:17.736941,1,True,2025-02-09 12:58:17.736941
1000740,1000032,1000650,2589,2,Save your money. Abbott-Munoz Premium Pot Set Ceramic was disappointing. Waste of money. Just wanted to share my experience.,2025-02-08 12:58:17.736941,3,True,2025-02-08 12:58:17.736941
1000741,1000016,1000651,2589,3,"As expected. Rodriguez, Figueroa and Sanchez Pro Ultra Notebook is fair. Decent quality. Would definitely buy again.",2025-02-01 12:58:17.736941,0,True,2025-02-01 12:58:17.736941
1000742,1000001,1000651,2589,5,"Outstanding performance. Rodriguez, Figueroa and Sanchez Pro X Phone was great. Great quality. Hope this helps other buyers.",2025-01-30 12:58:17.736941,2,True,2025-01-30 12:58:17.736941
1000743,1000045,1000653,2589,4,"Very satisfied. Flowers, Martin and Kelly Elite Basketball Shorts is great. Highly recommend. Looking forward to using it more.",2025-01-27 12:58:17.736941,1,True,2025-01-27 12:58:17.736941
1000744,1000009,1000653,2589,4,"Perfect fit. Guzman, Hoffman and Baldwin  Resistance Bands Professional is excellent. Very satisfied. Not sure if I would buy again.",2025-01-27 12:58:17.736941,1,True,2025-01-27 12:58:17.736941
1000745,1000013,1000654,2589,2,"Stopped working. Guzman, Hoffman and Baldwin  Formal T-Shirt was disappointing. Wouldn't recommend. Not sure if I would buy again.",2025-01-22 12:58:17.736941,1,True,2025-01-22 12:58:17.736941
1000746,1000015,1000654,2589,1,"Wouldn't recommend. Mcclain, Miller and Henderson Pro Top in White is not good. Stopped working. Just wanted to share my experience.",2025-02-04 12:58:17.736941,2,True,2025-02-04 12:58:17.736941
1000747,1000019,1000655,2589,4,"Exceeded expectations. Mcclain, Miller and Henderson Pro Wallet in Black is fantastic",2025-02-13 12:58:17.736941,0,True,2025-02-13 12:58:17.736941
1000748,1000012,1000655,2589,5,Very satisfied. Davis and Sons Premium Wallet in Navy is fantastic. Outstanding performance. Would definitely buy again.,2025-02-11 12:58:17.736941,4,True,2025-02-11 12:58:17.736941
1000749,1000049,1000655,2589,5,"Amazing value. Reid, Ferguson and Sanchez Pro Bag in Brown was great. Great quality. Hope this helps other buyers.",2025-02-13 12:58:17.736941,2,True,2025-02-13 12:58:17.736941
1000750,1000011,1000656,2589,3,"Decent quality. Guzman, Hoffman and Baldwin  Sweater in Brown is fair",2025-02-09 12:58:17.736941,0,True,2025-02-09 12:58:17.736941
1000751,1000019,1000656,2589,5,"Very satisfied. Mcclain, Miller and Henderson Pro Wallet in Black is very good. Perfect fit. Just wanted to share my experience.",2025-02-07 12:58:17.736941,3,True,2025-02-07 12:58:17.736941
1000752,1000012,1000656,2589,4,Outstanding performance. Davis and Sons Premium Wallet in Navy is great,2025-02-07 12:58:17.736941,0,True,2025-02-07 12:58:17.736941
1000753,1000012,1000656,2589,2,Not worth the price. Davis and Sons Premium Wallet in Navy is disappointing. Poor quality. Just wanted to share my experience.,2025-02-11 12:58:17.736941,1,True,2025-02-11 12:58:17.736941
1000754,1000003,1000656,2589,4,"Exceeded expectations. Mcclain, Miller and Henderson Pro Vintage Bag is great. Very satisfied. Would definitely buy again.",2025-02-10 12:58:17.736941,2,True,2025-02-10 12:58:17.736941
1000755,1000019,1000657,2589,3,"Standard product. Mcclain, Miller and Henderson Pro Wallet in Black was average",2025-02-11 12:58:17.736941,0,True,2025-02-11 12:58:17.736941
1000756,1000012,1000657,2589,3,Basic functionality. Davis and Sons Premium Wallet in Navy was average. Average quality. Just wanted to share my experience.,2025-01-29 12:58:17.736941,0,True,2025-01-29 12:58:17.736941
1000757,1000015,1000657,2589,4,"Amazing value. Mcclain, Miller and Henderson Pro Top in White is very good. Highly recommend. Not sure if I would buy again.",2025-02-18 12:58:17.736941,1,True,2025-02-18 12:58:17.736941
1000758,1000049,1000657,2589,4,"Excellent product. Reid, Ferguson and Sanchez Pro Bag in Brown was very good. Exceeded expectations. Might consider other options next time.",2025-01-31 12:58:17.736941,2,True,2025-01-31 12:58:17.736941
1000759,1000007,1000658,2589,3,Okay product. Davis and Sons Premium Silk Bag was average,2025-02-13 12:58:17.736941,0,True,2025-02-13 12:58:17.736941
1000760,1000048,1000660,3844,5,Exceeded expectations. Garcia-James Elite Weights Flex was fantastic. Highly recommend. Hope this helps other buyers.,2025-02-16 12:58:17.736941,1,True,2025-02-16 12:58:17.736941
1000761,1000045,1000660,3844,5,"Exceeded expectations. Flowers, Martin and Kelly Elite Basketball Shorts is great",2025-02-13 12:58:17.736941,3,True,2025-02-13 12:58:17.736941
1000762,1000034,1000660,3844,2,Wouldn't recommend. Blair PLC Premium Running Bike is disappointing. Poor quality. Just wanted to share my experience.,2025-02-15 12:58:17.736941,1,True,2025-02-15 12:58:17.736941
1000763,1000040,1000660,3844,2,Wouldn't recommend. Dudley Group Elite Training Leggings was below average,2025-02-15 12:58:17.736941,0,True,2025-02-15 12:58:17.736941
1000764,1000041,1000664,3844,2,Not worth the price. Williams and Sons Elite Nourishing Cleanser is disappointing. Save your money. Would definitely buy again.,2025-02-02 12:58:17.736941,1,True,2025-02-02 12:58:17.736941
1000765,1000031,1000664,3844,4,"Fantastic purchase. Henderson, Ramirez and Lewis Elite Mask Advanced is very good. Exceeded expectations. Hope this helps other buyers.",2025-02-04 12:58:17.736941,1,True,2025-02-04 12:58:17.736941
1000766,1000031,1000664,3844,5,"Great quality. Henderson, Ramirez and Lewis Elite Mask Advanced is great",2025-02-04 12:58:17.736941,0,True,2025-02-04 12:58:17.736941
1000767,1000030,1000664,3844,4,Outstanding performance. Garcia-James Elite Hair Mask Professional is great. Excellent product. Hope this helps other buyers.,2025-02-02 12:58:17.736941,2,True,2025-02-02 12:58:17.736941
1000768,1000006,1000664,3844,4,Fantastic purchase. Davis and Sons Premium Hair Dryer Natural is fantastic. Great quality. Not sure if I would buy again.,2025-02-02 12:58:17.736941,1,True,2025-02-02 12:58:17.736941
1000769,1000025,1000664,3844,3,"Standard product. Mcclain, Miller and Henderson Pro Moisturizer Professional is decent. Fair price. Might consider other options next time.",2025-02-04 12:58:17.736941,0,True,2025-02-04 12:58:17.736941
1000770,1000010,1000665,1552,4,"Very satisfied. Guzman, Hoffman and Baldwin  Blanket Bamboo was great. Fantastic purchase. Looking forward to using it more.",2025-02-07 12:58:17.736941,1,True,2025-02-07 12:58:17.736941
1000771,1000014,1000665,1552,4,"Perfect fit. Mcclain, Miller and Henderson Pro Minimalist Shelf was very good",2025-02-06 12:58:17.736941,2,True,2025-02-06 12:58:17.736941
1000772,1000020,1000665,1552,3,"Average quality. Guzman, Hoffman and Baldwin  Pan Metal was average",2025-02-08 12:58:17.736941,0,True,2025-02-08 12:58:17.736941
1000773,1000027,1000667,1552,5,"Highly recommend. Mcclain, Miller and Henderson Pro Android Tablet Series 6 is excellent. Very satisfied. Hope this helps other buyers.",2025-02-04 12:58:17.736941,1,True,2025-02-04 12:58:17.736941
1000774,1000021,1000667,1552,4,"Highly recommend. Gardner, Robinson and Lawrence  Charger (Ultra) was great. Fantastic purchase. Would definitely buy again.",2025-02-05 12:58:17.736941,0,True,2025-02-05 12:58:17.736941
1000775,1000002,1000667,1552,4,Exceeded expectations. Doyle Ltd Elite Air Stand is great. Outstanding performance. Might consider other options next time.,2025-02-10 12:58:17.736941,0,True,2025-02-10 12:58:17.736941
1000776,1000026,1000667,1552,4,"Outstanding performance. Rodriguez, Figueroa and Sanchez Pro Workstation (Lite) is fantastic. Fantastic purchase. Would definitely buy again.",2025-02-08 12:58:17.736941,0,True,2025-02-08 12:58:17.736941
1000777,1000027,1000667,1552,5,"Perfect fit. Mcclain, Miller and Henderson Pro Android Tablet Series 6 was fantastic. Amazing value. Not sure if I would buy again.",2025-02-05 12:58:17.736941,4,True,2025-02-05 12:58:17.736941
1000778,1000026,1000667,1552,5,"Exceeded expectations. Rodriguez, Figueroa and Sanchez Pro Workstation (Lite) was excellent. Highly recommend. Not sure if I would buy again.",2025-02-04 12:58:17.736941,1,True,2025-02-04 12:58:17.736941
1000779,1000042,1000669,1552,5,Very satisfied. Galloway-Wyatt Premium Max Notebook was very good,2025-01-27 12:58:17.736941,1,True,2025-01-27 12:58:17.736941
1000780,1000017,1000669,1552,3,"Gets the job done. Mcclain, Miller and Henderson Pro Mini Tablet (Premium) was average. Fair price. Hope this helps other buyers.",2025-01-29 12:58:17.736941,0,True,2025-01-29 12:58:17.736941
1000781,1000017,1000669,1552,5,"Amazing value. Mcclain, Miller and Henderson Pro Mini Tablet (Premium) was great",2025-01-26 12:58:17.736941,0,True,2025-01-26 12:58:17.736941
1000782,1000027,1000669,1552,2,"Didn't meet expectations. Mcclain, Miller and Henderson Pro Android Tablet Series 6 is poor",2025-01-26 12:58:17.736941,0,True,2025-01-26 12:58:17.736941
1000783,1000034,1000670,1552,4,Outstanding performance. Blair PLC Premium Running Bike was fantastic. Excellent product. Hope this helps other buyers.,2025-02-02 12:58:17.736941,0,True,2025-02-02 12:58:17.736941
1000784,1000048,1000670,1552,4,Amazing value. Garcia-James Elite Weights Flex is fantastic,2025-02-01 12:58:17.736941,0,True,2025-02-01 12:58:17.736941
1000785,1000009,1000670,1552,4,"Perfect fit. Guzman, Hoffman and Baldwin  Resistance Bands Professional was great. Fantastic purchase. Hope this helps other buyers.",2025-02-01 12:58:17.736941,1,True,2025-02-01 12:58:17.736941
1000786,1000045,1000671,1579,4,"Outstanding performance. Flowers, Martin and Kelly Elite Basketball Shorts was excellent. Highly recommend. Looking forward to using it more.",2025-02-12 12:58:17.736941,1,True,2025-02-12 12:58:17.736941
1000787,1000009,1000671,1579,4,"Fantastic purchase. Guzman, Hoffman and Baldwin  Resistance Bands Professional is great. Very satisfied. Not sure if I would buy again.",2025-02-11 12:58:17.736941,2,True,2025-02-11 12:58:17.736941
1000788,1000034,1000671,1579,5,Excellent product. Blair PLC Premium Running Bike was fantastic. Very satisfied. Looking forward to using it more.,2025-02-11 12:58:17.736941,6,True,2025-02-11 12:58:17.736941
1000789,1000026,1000674,1579,4,"Very satisfied. Rodriguez, Figueroa and Sanchez Pro Workstation (Lite) is fantastic",2025-02-11 12:58:17.736941,0,True,2025-02-11 12:58:17.736941
1000790,1000001,1000674,1579,5,"Exceeded expectations. Rodriguez, Figueroa and Sanchez Pro X Phone is excellent",2025-02-15 12:58:17.736941,2,True,2025-02-15 12:58:17.736941
1000791,1000031,1000676,1579,3,"Fair price. Henderson, Ramirez and Lewis Elite Mask Advanced is okay",2025-02-15 12:58:17.736941,0,True,2025-02-15 12:58:17.736941
1000792,1000018,1000676,1579,4,"Perfect fit. Mcclain, Miller and Henderson Pro Nourishing Perfume is excellent",2025-02-14 12:58:17.736941,1,True,2025-02-14 12:58:17.736941
1000793,1000035,1000676,1579,2,Poor quality. Dudley Group Elite Hair Oil Premium was poor. Waste of money. Looking forward to using it more.,2025-02-13 12:58:17.736941,2,True,2025-02-13 12:58:17.736941
1000794,1000024,1000678,3121,5,"Fantastic purchase. Guzman, Hoffman and Baldwin  Hiking Boots Pro was very good",2025-02-13 12:58:17.736941,1,True,2025-02-13 12:58:17.736941
1000795,1000045,1000678,3121,4,"Highly recommend. Flowers, Martin and Kelly Elite Basketball Shorts is fantastic",2025-02-17 12:58:17.736941,1,True,2025-02-17 12:58:17.736941
1000796,1000009,1000678,3121,2,"Poor quality. Guzman, Hoffman and Baldwin  Resistance Bands Professional was below average. Save your money. Hope this helps other buyers.",2025-02-12 12:58:17.736941,4,True,2025-02-12 12:58:17.736941
