product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
181,2,202,"Saunders, Adams and Harris Happy",Tend site subject little exactly miss strategy consider. Unit serve computer. Financial candidate character color yard only what whose.,329.43,310.28,354,18.95,True,2023-01-10,Barnett-Hall,SKU-20336,3.5,669
182,5,503,Hill-Cowan Dream,Step unit television true statement. Time benefit final car no million them why.,133.92,115.25,546,1.96,True,2023-01-19,Butler LLC,SKU-86106,3.3,693
183,5,505,Christensen-Gillespie Task,"Less news suddenly picture add before. Population least point.
New discover tough attorney. Energy future project accept become we. Save notice sea heart brother.",344.24,339.01,42,16.52,False,2023-01-02,Shelton Inc,SKU-94076,4.5,289
184,2,205,Hernandez Inc So,"Leave speech say prepare story. Feeling something get religious.
Nature ability wait explain line work near. Official husband style interesting court.",422.42,391.92,509,17.79,True,2023-01-21,Greer Ltd,SKU-49596,4.0,843
185,4,403,"Barnett, Smith and Mccullough Wait","Window television street such. Democratic worker top image look red. Start they draw. Factor discover include knowledge open word.
Him early this letter fight. American heart company finally.",459.01,430.42,161,8.85,True,2023-01-07,"Prince, Clark and Singh",SKU-54589,4.2,330
186,3,303,"Smith, Gonzalez and Copeland Above","Accept score with likely always. Leader accept down member against cultural soon.
Hope explain arm item no. Main low enough fact huge bring. Black right for road.",975.62,806.01,379,10.35,True,2023-01-08,"Martinez, Delgado and Sims",SKU-71141,3.2,482
187,2,202,"Castaneda, Black and Anderson Third","A physical start region campaign policy without onto. Year list crime yes low debate reason Congress.
Cup people win program teacher player contain.",105.84,90.82,393,17.3,True,2023-01-31,"Johnson, Coleman and Frey",SKU-30932,4.6,975
188,5,503,"Mitchell, Schaefer and Price Six",View at including toward mission stay turn. A themselves wide seat third dinner attack prove.,197.94,164.66,527,9.39,True,2023-01-16,"Griffin, Harris and Mclaughlin",SKU-13037,3.2,419
189,5,504,Olson-Ward Long,Partner young trip enter current. Establish place commercial use level baby service. Around must administration city especially present. Concern travel nice moment rate sport.,967.02,815.23,361,1.07,True,2023-01-20,"Jones, Meyers and Esparza",SKU-95755,4.3,311
190,5,501,Williams-Glass Small,Training put where later mission off because. Ago could better color right. Act investment five to over suggest forget. Forward job other stock stage oil.,848.7,752.11,903,5.36,True,2023-01-13,"Brown, Reed and Carr",SKU-57964,3.1,67
191,5,505,Hernandez-Johnson Turn,"Dark themselves major behavior player. Feel chance east go back.
Determine north ability capital account suddenly fear so. Them fish property what. Pattern unit young because east because.",202.71,184.6,75,7.79,True,2023-01-18,"Fry, Horton and Patel",SKU-46663,4.7,652
192,5,501,Martin-Kirby Option,"Recently employee account during. Organization ready sea site.
Management lay it enter call bank. Outside member leader table seem. Memory include build cold event.",137.38,112.56,382,15.92,True,2023-01-31,Moon LLC,SKU-57920,4.5,216
193,5,505,Graham-Wilson Fear,"Wide notice finally audience know. Lose set event north want. Current strong difficult pass adult claim we.
Reality spend never. Have sport action eat class beat material in.",407.37,329.18,39,2.83,True,2023-01-16,Glenn-Delgado,SKU-78069,3.9,633
194,5,502,Rodriguez PLC People,Program thank hope call effort. Late large she attorney carry above. Use interview can apply.,334.69,308.79,166,7.92,True,2023-01-27,Turner-Butler,SKU-49221,4.2,530
195,5,505,Decker Ltd Window,Foreign debate claim today citizen huge event. Write wait price Republican. Find event end type sit pressure.,494.95,451.68,486,16.33,True,2023-01-22,"Reed, Phillips and Gardner",SKU-24366,5.0,605
196,3,301,Underwood Inc Put,"Relate news for. Care town protect leader.
Son head believe career financial good wonder. Minute similar hair these.",600.94,512.67,671,15.68,True,2023-01-19,Glass-Sanchez,SKU-39824,4.4,613
197,4,402,Key-Mitchell Hit,"Couple month art choice if design our. Thought itself each security assume enjoy. Build certain dream list.
Spend thought often option. Trial item nor somebody prevent travel itself.",528.99,499.49,793,16.84,True,2023-01-22,Cox-Miller,SKU-41745,3.1,977
198,1,102,Carr PLC Nothing,"Partner small agency. Pm body eye read table. Data shoulder develop newspaper all star.
Course give partner across while rule.",28.75,24.8,155,8.32,True,2023-01-17,White LLC,SKU-90147,4.8,909
199,1,102,Miller Ltd Whom,"Doctor country mother need them allow amount support. Past happen already yourself kitchen radio arm trade.
Now few religious feel. Race minute million become resource change live.",523.5,477.52,678,9.62,True,2023-01-31,"Hogan, Bowen and Bruce",SKU-32699,3.9,561
200,3,305,Mora-Wallace Create,"Common case religious thus finally such.
Coach treatment current mind join memory. Agreement thing its its prepare over according.",360.74,344.29,738,13.65,True,2023-01-09,"Johnson, Lang and Wise",SKU-89963,4.0,991
201,2,203,King-Walker Memory,"Teach tough church bank six situation. Drop buy strong view for exist.
Cause improve prepare. This relationship officer indicate. Interesting exist alone police before early.",562.51,475.3,996,19.65,True,2023-01-23,Jackson-Rodriguez,SKU-37168,4.4,516
202,3,304,"Henry, Logan and Andrade Admit","Chance condition find especially. About century gun deal.
Tell risk service. Decision lot and final skin establish. Anything Congress change player fine.",355.32,350.6,814,14.46,True,2023-01-19,Watts and Sons,SKU-98686,4.1,946
203,4,403,"Garcia, Crawford and Murphy We","Instead program threat drug for often. Pull reality anything measure position.
Address officer since notice life.
Hard experience part visit whom. Again phone discussion imagine light not.",955.06,917.74,297,0.94,True,2023-01-03,Clements Ltd,SKU-55398,4.8,687
204,3,304,Rhodes and Sons Use,Continue this language glass. Arm improve pick along truth discover address. Court receive inside against property tend.,221.85,214.21,277,18.67,True,2023-01-05,Osborne and Sons,SKU-24316,4.2,608
205,2,202,Ellis-Davenport School,"Other control much task whether education almost. Ability daughter accept blood whom. Between employee debate.
Adult machine instead doctor party sure rest. Find campaign eye.",60.26,59.12,231,12.8,False,2023-01-14,"White, Gordon and Lane",SKU-53292,4.4,122
206,2,201,Morgan Group Receive,Authority better card occur seem cultural. Southern run run whether machine. Home between finally staff group leg.,964.87,960.61,161,8.2,True,2023-01-29,Le Ltd,SKU-72350,4.0,214
207,3,303,"Mcknight, Hill and Hayes Particular",Answer gas billion after traditional old send education. Perhaps leader citizen recent be. Experience according light idea final institution.,292.56,237.51,787,1.88,True,2023-01-18,Barnes Ltd,SKU-14888,4.8,201
208,4,402,Stephens-Sparks Right,Effort stand moment someone defense outside. Nice fish thank once seat.,934.58,754.46,856,8.0,True,2023-01-30,Jennings-Wiley,SKU-47941,4.8,32
209,3,305,Floyd-Ferguson It,"Guess from live evening wrong ever good option. Let born white fall. Tend bad resource but responsibility above finish.
Practice feeling yes return again. Black include image.",606.76,598.07,343,5.76,True,2023-01-18,Barnes-Martinez,SKU-78723,4.0,981
210,2,205,"Russell, Reynolds and Hernandez Task",Away man choose impact quality. Once born window theory candidate most however easy.,473.34,396.93,115,6.68,True,2023-01-21,Knox and Sons,SKU-43720,4.4,35
211,3,303,Allen-Decker Market,Toward difference guy building affect. Our provide season try.,572.1,544.33,179,12.26,True,2023-01-13,Smith Ltd,SKU-66059,4.0,102
212,4,401,Smith and Sons Word,"Rule wind television stock. Design husband for thus exactly result wrong.
Every century per. Realize thank process month. Your social low rather.",192.93,159.77,331,18.72,False,2023-01-13,Smith Inc,SKU-40870,3.9,294
213,3,303,Wilkinson-Martin Send,Record where success detail reduce one. Relate hot offer accept most music. Form build performance front billion stay.,586.64,536.52,267,13.11,True,2023-01-02,Nelson-Eaton,SKU-97528,3.2,332
214,2,204,Pearson Inc Benefit,"Year writer wrong although. Similar number sense particular. Live yet hope candidate.
Chair mind movie available threat. Candidate yeah should red color necessary show. Long world how help.",689.21,678.61,909,14.1,True,2023-01-04,Reed-Cardenas,SKU-93717,4.8,320
215,3,305,"Barber, Colon and Harper End","Protect purpose however put. Give any soon figure.
Kid late production democratic consumer yard.",228.64,226.69,489,3.15,True,2023-01-20,"Rodriguez, Jones and Lawson",SKU-58971,3.8,579
216,4,405,Hill and Sons Employee,"Natural represent imagine response five. Hundred series discover.
Body around minute partner. Discuss ask newspaper either bar before. Same against series clear party subject offer.",803.98,775.93,780,5.02,True,2023-01-28,"Walton, Costa and Green",SKU-20730,4.1,561
217,3,301,Wheeler-Lambert Never,"Relate oil computer notice simply great ever. Partner arrive choose tough administration onto.
Campaign over guess people choice hot consumer. Buy some country office prepare per will.",918.07,755.06,848,11.0,True,2023-01-19,Gallagher-Jennings,SKU-80341,3.3,354
218,5,504,Cuevas-Joseph Environmental,"Inside cut name agree. Event value respond goal front action own important.
Cell movie song station far weight.
Beautiful room rich unit culture table information. Manage south fill training concern.",125.08,105.2,597,9.83,True,2023-01-15,Ortiz-Hess,SKU-17292,3.9,537
219,4,404,Garcia-Morris Meet,"Gas federal resource.
Environment statement car another discuss. Soon bring bed just list official. Case participant peace often drive although.",568.27,518.13,688,16.16,True,2023-01-13,"Hill, Baker and Harris",SKU-43352,4.6,782
220,2,205,"Kennedy, Hebert and Baker Determine","Data sign daughter wear discuss. Wait trouble meeting respond off control. Although less strategy public popular wear similar their.
Per phone choice remain class.",82.3,72.81,717,1.37,True,2023-01-30,"Howell, King and Smith",SKU-19046,5.0,498
221,1,103,Thomas Inc Such,"Join lead edge interest man design like. Show charge environment work position. Role business area do low.
Expect I employee bed. Girl whether citizen fact.",414.78,395.61,784,12.87,True,2023-01-31,Navarro Inc,SKU-65097,3.7,934
222,4,404,Malone-Reed Hour,"His sister debate. Whether three defense draw effect so reach.
Just process onto mission often. Wind too card especially close human former.",870.92,854.68,384,1.7,True,2023-01-28,Torres-Shaw,SKU-80687,3.3,895
223,3,301,Crawford Group Already,Long bank politics opportunity available note look focus. They understand office win fire. Card sea bring wish agency others.,186.69,169.41,541,2.63,True,2023-01-27,"Edwards, Robinson and Alexander",SKU-10455,4.5,315
224,4,405,Williams-Cole Instead,"Alone animal reveal race character ever. They effort service home.
Its hot summer table.
Mouth country book consider likely. Lead mouth require their.",429.89,376.52,235,5.03,True,2023-01-09,Phillips-Jones,SKU-34704,4.9,749
225,1,101,"Smith, Madden and Miller Sort","Fast medical support cause. Nation her recognize news. Property chair Republican live mother as.
Most however up. Modern prepare yes.",811.38,717.14,784,18.73,True,2023-01-08,Gray and Sons,SKU-37011,3.1,628
226,1,104,Navarro PLC Speech,"News prevent amount feeling true through through. Both throw lose my effort yard affect statement. Analysis fact door soon go. Piece focus chair effect population.
His imagine truth letter.",601.81,566.09,49,4.97,False,2023-01-15,Kelly Ltd,SKU-40715,4.1,783
227,1,102,Bradley-Torres Check,"Window me final decide half run. Report religious organization ground offer pay challenge.
Information another teach might if. Figure form share politics create yourself figure. Next pay thank.",508.86,436.52,835,18.34,True,2023-01-19,Silva PLC,SKU-88370,4.5,860
228,3,302,"Fowler, Carter and Melendez Event","Weight young wish network. Everybody bad smile town black. Effect light article yeah beyond number thousand.
Risk wish thus fact remain make billion.
Upon unit return usually meet rock.",308.75,255.84,676,10.47,True,2023-01-09,"Stewart, Johnson and Peterson",SKU-17989,4.1,629
229,2,204,"Murray, Murphy and Jones Reveal","Star health from still when. Sense push some compare expert edge she play.
Local region loss seven. Under or treatment on minute. Help girl hundred or good guy.",560.29,453.49,352,18.84,True,2023-01-26,"Brown, Price and Hall",SKU-78742,3.6,443
230,4,402,Johnson Group Get,Single story significant. Close past wear appear professor. Agreement help section let they.,306.89,256.8,550,9.52,True,2023-01-10,Williams Ltd,SKU-28920,4.6,953
231,1,105,Ware-Solomon Painting,Box seem their past rich site be military. Enter result receive traditional listen. Order may matter piece class.,418.55,369.71,542,2.77,True,2023-01-07,"Mendoza, Harrison and Riggs",SKU-53288,4.3,956
232,4,403,"Shannon, Villarreal and Watkins The","Break to cover training media. Option happen age language left.
Technology college federal close. Whatever card simple support both stage specific. Against area south nearly.",101.54,95.95,195,1.13,True,2023-01-20,"Haynes, Arroyo and Keller",SKU-89026,3.1,84
233,2,205,Gonzales-Morris Most,"Marriage sport region stuff theory. Local whether drug word picture voice thought before.
Type down foot step race red while. But exist yet special.",727.06,662.91,490,4.26,True,2023-01-10,Ellis-Sparks,SKU-12009,3.4,215
234,1,104,"Ramirez, Vance and Taylor Time",Field everyone this south among if. Magazine such model listen history best single. Medical system particularly include. Situation leave single kind true budget month.,915.3,859.58,720,4.17,True,2023-01-18,Moore Group,SKU-52154,4.6,409
235,4,405,Holt-Hayes Under,"Involve international life join. Protect key themselves scene between structure sort. Drop all data.
Focus energy behind respond public. Hear college bar we son administration.",652.23,562.02,368,10.31,True,2023-01-04,Owens-Roman,SKU-71537,4.5,352
236,2,203,"Martin, Montgomery and Adams Notice","Only hit important clearly style. Win reveal politics Mr thought plant.
Fast thing teach. Present room summer court message citizen. Miss base pass actually.",319.79,258.76,884,4.5,True,2023-01-09,"Lucas, Torres and Richardson",SKU-82523,4.9,607
237,4,403,"Brown, Larson and Finley Likely","Party kitchen technology model kitchen. Quickly hotel difficult place final decision tonight.
Give whether up natural foot. Large threat general certain. Tree provide bed call house.",160.89,139.32,388,11.44,True,2023-01-18,Bates-Brown,SKU-95800,4.9,365
238,3,304,"Chapman, Rush and Garrison Gas","Southern stand between. Piece call music sport magazine senior. Under ever admit black.
Huge without thought say consumer effort. Ever about believe front let investment.",966.84,897.56,502,9.27,True,2023-01-12,Taylor-Chambers,SKU-32185,3.3,575
239,4,402,"Perry, Morse and Smith Decade","Responsibility better box art song strong operation. Others cultural present work right reduce happen.
Agreement film left almost line note face.",917.73,833.69,657,19.15,True,2023-01-27,Williams-Brady,SKU-19742,4.9,702
240,1,101,"Coleman, Orr and Padilla Try","Worker chair us dream. Last visit quickly hot laugh. Minute water approach keep whole five.
Mean test until who three section both mind. Police money dream green president bag seat.",418.27,405.1,236,1.45,True,2023-01-07,"Arnold, Richardson and Doyle",SKU-76287,3.9,84
241,5,505,"Ryan, Carr and Cross Door",Oil something husband away according up. Director politics impact phone ago plant grow.,913.62,851.37,16,0.23,True,2023-01-01,Rivas-Lewis,SKU-12192,4.1,291
242,5,503,"Curry, Weiss and Strickland Play","Meeting prevent expert million compare wish interview energy.
Able fly side station our put agree. Team support in maintain you. Mean whether under figure.",26.97,25.96,690,8.67,True,2023-01-06,Vazquez-Casey,SKU-24026,4.8,550
243,2,202,Krause Inc Fine,Project project beyond take kid election. Machine lose affect same security away opportunity. Either evidence organization offer. Course type economic.,200.01,181.07,834,7.15,True,2023-01-03,Richard-Brown,SKU-58896,4.9,486
244,5,502,"Lee, Smith and Garcia Figure","Pattern three approach since. Author say great subject sit history. Conference certainly require.
Point always spring interesting such American. Though development soon summer benefit issue.",990.33,837.0,700,16.58,False,2023-01-28,Terry Inc,SKU-95182,4.5,110
245,4,404,Henson PLC Religious,Nice growth daughter focus actually space research. Suffer nation leg law short data. Either least meeting campaign end its particularly foot.,383.4,343.22,652,0.29,True,2023-01-16,Daniel Group,SKU-66873,4.3,360
246,5,501,Garcia Ltd Glass,"Represent girl standard left according about. Important wind notice. Mouth official beautiful fact deal main they benefit.
Family without technology health maybe.",895.84,881.36,235,4.31,True,2023-01-29,Raymond Group,SKU-84289,4.0,65
247,1,103,Fry-Carson Improve,"Employee east outside sport. Light miss nation set avoid. Song rich skill catch environment.
Doctor create standard. Across contain for get how. For turn forget onto at look.",900.32,821.72,33,3.67,True,2023-01-01,Ramirez-Kennedy,SKU-37152,4.2,785
248,4,401,Morton-Harris Black,"Know room impact particularly book individual. Tv pick sound table.
Structure physical political security happy human phone task. Those same shake. Blue imagine every son system group.",306.28,279.57,580,16.71,True,2023-01-29,Lynch LLC,SKU-80852,3.7,793
249,2,201,Lewis-Phillips Yes,Charge agent how. Along may stock treat debate choice.,505.78,503.19,54,2.04,True,2023-01-03,Rodriguez and Sons,SKU-54642,4.2,644
250,5,504,Young-Medina Physical,"Pm choice city just. Happy ask parent term job year check ahead. Break understand fight market laugh address many. Goal thousand kitchen blue light authority.
Create run treatment power.",969.23,838.65,649,5.54,True,2023-01-16,Peterson PLC,SKU-39902,3.7,978
251,4,404,Reed Inc Nice,Recent month certainly huge work right discussion new. Speech produce determine PM pattern try. Control account region community seven civil need.,193.88,177.82,389,1.81,True,2023-01-26,"Roman, Silva and Vance",SKU-42302,4.4,97
252,3,302,Wright-Scott Or,"Sense else may opportunity end. Window theory own group sit born out.
Front morning tend born. Congress baby those event official by brother. Deal quality eight us consumer green.",386.2,369.51,157,14.82,True,2023-01-04,"Oliver, Juarez and Campos",SKU-21995,3.0,332
253,4,403,Jones and Sons Attack,"Successful generation reason opportunity discuss. Stock such organization hold decade.
Leader significant teacher reduce light sing. Over else see player that themselves.",763.73,626.6,89,3.83,True,2023-01-18,"Hughes, Hernandez and Wright",SKU-77166,3.8,46
254,1,103,Johnson-Martin Film,"Eat number friend your crime. Likely order cause agreement also. Group lawyer another campaign shake.
Explain poor security church. Throw station media hit between produce red staff.",558.68,513.64,803,6.56,True,2023-01-10,Moore-Serrano,SKU-64238,3.8,100
255,5,502,Richard and Sons Us,"Approach clear every office sure establish.
How well economy family trial. Protect marriage key chance service officer. Cover trial table.",576.24,480.54,389,3.47,True,2023-01-09,Buchanan Inc,SKU-74634,3.3,183
256,4,403,"Carter, Schwartz and Sanchez Federal","Stand event huge seem. Grow special final own cell avoid high.
Nice science his career plant.",426.89,382.86,78,7.29,True,2023-01-24,Cox PLC,SKU-91924,4.0,650
257,2,204,Parks PLC Sound,"Remember economic white national his hit song whether. Wear learn according this floor. Spring deal ok game can culture.
Sense world box. Own suffer success series per democratic suggest support.",115.9,99.78,971,7.97,True,2023-01-13,"Fernandez, Martinez and Krueger",SKU-53193,3.9,464
258,5,502,"Jackson, Elliott and Hawkins Its","Push day operation ability charge. Management technology wish space.
Theory my light wait present special. Through instead reason. Anything prevent shake money.",307.43,283.03,711,4.1,True,2023-01-31,"Powell, Novak and Hernandez",SKU-62198,4.9,307
259,4,405,"Mathis, Hughes and King Staff",Risk range individual home coach change heavy. Media open loss second such wrong account. Past American others foreign.,784.15,678.43,287,16.35,True,2023-01-04,Bishop-Romero,SKU-83905,3.4,584
260,2,205,Mcbride LLC Which,Green ok truth television center eight. Start enter including. Share should also both hit many democratic. Direction pretty bring fast establish.,36.65,34.65,965,14.2,True,2023-01-10,James-Hatfield,SKU-19064,4.6,835
261,4,404,Garcia Group Heart,"Really yourself industry couple various statement. Plan want war perform able.
Whose these course return. Gun hour seat speak throw. Age fight but team ready respond.",147.79,127.18,258,13.21,True,2023-01-26,Miller and Sons,SKU-59412,3.1,628
262,4,405,Sanchez-Bell Interesting,Who reveal growth product team. Conference most black Republican assume large. Create son social window answer.,406.8,366.66,942,17.41,True,2023-01-02,Dominguez-Zamora,SKU-57124,4.4,850
263,5,505,Rogers-Salas College,"Spend city because artist mention. Executive any activity line technology top own. Wonder thank play course avoid.
Rock difference rather your. Administration special themselves top city.",641.8,524.35,787,5.04,True,2023-01-06,Williams Inc,SKU-94803,4.2,592
264,4,403,Montgomery-Thomas Such,"Ago close sea your recently ok stop.
So financial account few. Father program order despite group boy college. Money physical travel. Fear article everybody edge relate cold run recently.",966.06,856.02,10,2.06,True,2023-01-24,Thomas-Cooper,SKU-77999,4.1,717
265,5,502,Henderson and Sons Music,"Statement career well sound say president. Author east data her. Investment care around body recently.
Officer chance audience pick unit exist different arm. Loss actually lot up few.",451.32,396.36,790,13.62,True,2023-01-05,Carlson Inc,SKU-55215,5.0,510
266,1,103,"Hoffman, Becker and Ferguson News",Effect resource its receive especially night charge picture. Outside however produce build bed cold. Poor really base television one.,421.82,418.59,118,16.64,True,2023-01-12,"Nunez, Lane and Bell",SKU-50880,3.7,821
267,2,205,Ortega-Oliver Great,"Fast idea purpose experience. Quite peace step. Billion pass whether it arrive mention where.
Much day six throughout buy option. Lead fine box thing whether. Rest leader economy hope else unit.",488.1,436.96,448,14.47,True,2023-01-03,Pham-Mcgee,SKU-49356,3.1,743
268,1,101,Brown PLC Choose,Sing card couple price key. Style partner edge table skill. Ball check tough indicate south.,850.69,790.79,693,16.02,True,2023-01-24,Schmidt LLC,SKU-41970,4.0,580
269,2,203,"Moore, Lopez and Butler Safe",Player only certainly could since performance suggest.,564.25,559.56,237,15.98,True,2023-01-06,Mccarty-Everett,SKU-93948,4.3,419
270,1,105,"Liu, Parker and Miller Southern","Increase civil others poor official. Himself which tree interview student must.
Structure team give customer. Choose decide data over. Resource back light get activity chance.",884.27,786.92,439,7.84,True,2023-01-07,"Morton, Adams and Klein",SKU-46483,4.5,847
271,1,105,"Perkins, Zimmerman and Perez Blood","Way strong beautiful bad stop. Key left itself business.
Owner ever response before. Away better provide. Tax court beyond something teach up tax.",110.73,107.9,191,7.38,True,2023-01-04,"Wise, Young and Marquez",SKU-44387,4.3,514
272,5,503,Walker-Kelly Stock,"Last provide white good go race they. Technology dinner adult discussion home.
Management house whom pay technology. Wide wear will down.",601.0,554.28,601,2.37,True,2023-01-15,Ingram-George,SKU-90918,3.3,709
273,3,305,"Chen, Ellis and Bennett Pretty",Indeed name task value. Last red guess shake stock office. Computer top interview cold discover break around. Method attention more fire knowledge new prepare.,594.27,555.3,320,2.45,True,2023-01-06,Duke-Johnson,SKU-58929,4.4,544
274,4,404,"Johnson, Jones and Ford Situation",Anything why man. Staff bag begin measure half administration. Difficult instead serve record.,600.46,549.4,433,3.8,True,2023-01-23,Stevens PLC,SKU-94575,4.9,188
275,5,502,"Humphrey, Schmitt and Taylor Why",Beyond big method beat. Sit teach off meet. As in either it people. While short glass economic.,494.75,409.68,322,16.86,True,2023-01-28,Robertson and Sons,SKU-57059,4.9,514
276,2,202,"Blake, Ramos and Hudson Someone","Nature force security.
Least car save bed describe. Ever lawyer policy seek he.
New receive scene property. Use should painting stand choose agent heavy.",817.06,811.15,517,13.1,True,2023-01-16,"Ayala, Fitzgerald and Henry",SKU-64477,4.4,475
277,4,402,"Berg, Allen and Phelps Population",World dream because. Leave mission no behavior. Employee produce program note industry kind. Suggest specific arm wear four expect.,91.84,74.04,779,4.49,False,2023-01-08,Webb-Alvarez,SKU-80465,3.6,814
278,4,405,"Brown, Sanders and Martinez Gun",Age that account run. Trouble scene dark also.,745.09,710.21,562,10.27,True,2023-01-09,Mcdaniel-Boyd,SKU-81186,4.6,395
279,5,501,Carter-Stanley Suffer,Meet far specific style budget five. End ask fund air movie computer girl. Economy student wife several perform.,762.4,677.22,223,19.8,True,2023-01-27,Garcia Inc,SKU-95678,4.5,314
280,1,104,Harris and Sons Image,My then yourself since peace. Seek consumer wear major quite forward. Down ball administration. Mouth trouble occur leg pay.,270.19,262.74,89,8.84,True,2023-01-25,Bishop-Fisher,SKU-41056,3.4,767
281,5,503,Lopez Inc Hair,"Report form star page more all. Century explain practice look building.
Bill protect cultural late than nature that reach. School prove side small cell place less.",862.44,795.21,438,3.4,True,2023-01-07,"Smith, Tyler and James",SKU-37124,4.6,597
282,3,305,"Wallace, Taylor and Martin Former","College worker drug. Bank available ball thing where no. Mr budget alone without responsibility.
Air may approach many. Sea successful mission wait pick several.",288.27,261.68,331,19.58,True,2023-01-19,Baldwin Group,SKU-45041,4.9,542
283,1,102,Garrett and Sons Back,"Goal after decade though dinner all. Seven state short president local.
Very quite lot require less. Set statement yet really Congress. Size discussion direction role offer who plant.",963.14,921.86,940,1.28,True,2023-01-21,"Green, Williamson and Alexander",SKU-26631,4.4,153
284,2,202,White-Lopez Want,Some month hundred conference serve think. Western its machine apply take. Job author concern material manager director article.,714.28,689.78,779,16.89,True,2023-01-05,Spencer-Jenkins,SKU-85684,4.3,657
285,4,404,Lewis-Briggs Smile,"Fill across writer education soldier others character.
Stuff art voice pressure lose senior fly. Suddenly general put pretty trade agreement.",457.47,423.95,901,15.4,True,2023-01-24,"Ware, Walker and Martinez",SKU-46467,4.4,919
286,3,304,Jordan Inc Share,"Run country foot certain need community everybody watch.
Good forget several it even. Think yard soon development meeting wife lay into.",950.75,822.84,2,17.39,True,2023-01-03,Perry and Sons,SKU-70089,4.3,728
287,3,301,Cantu-Estrada Training,Shoulder agree project treat painting central coach. Look table plan gun. Plant responsibility point smile. Wish sound example data exactly project.,797.72,701.63,991,8.65,True,2023-01-09,Mcmillan-Hull,SKU-52318,4.7,359
288,5,505,Patterson-Nelson Remember,"Whatever Democrat so reduce. Increase star tough into.
Admit participant tree hotel spring prove lay. Indicate game hotel. Society there want.",139.29,135.18,807,6.94,True,2023-01-02,Ortiz-Jimenez,SKU-16021,3.2,814
289,4,401,Curtis PLC While,Wife low collection finally majority stock. Strategy sure message talk of. Thus perhaps interest late goal recognize. Owner Congress loss sit image do.,132.99,129.21,451,9.18,True,2023-01-14,Gill Inc,SKU-36518,5.0,946
290,2,203,"Douglas, Baker and Smith Picture","Population speak third test behavior. Whom machine magazine number effect majority.
Guy treat little such keep. Happy situation close wrong table.",167.39,165.14,280,1.96,True,2023-01-03,Jackson Ltd,SKU-58738,4.3,682
291,2,201,"Nelson, Miller and Hernandez Station","Somebody value test center. Food fine travel attack.
Drug accept bag series. Young perform create field thing.",402.38,346.49,716,15.13,True,2023-01-03,French Ltd,SKU-22475,3.0,500
292,1,102,Mcneil-Murphy Book,"Food site star. Those keep person.
End strategy key argue father deal have. Himself good fact improve. Wife kid son care provide Mrs determine bad.",597.74,540.29,455,0.28,True,2023-01-27,"Williams, Navarro and Mack",SKU-25806,5.0,446
293,2,204,Taylor Group Different,Paper spend left show analysis. Standard gun rate age rest media happy. Show crime true hotel current why new these.,80.12,70.23,748,16.14,True,2023-01-12,"Osborn, Watson and Scott",SKU-49223,3.3,815
294,2,202,Miller-Moore Toward,"Produce so finish prepare discussion alone yes. Thought health Mrs effect pass receive.
Discussion how back cost deep. Team purpose can before. Three issue thank about.
Miss us indicate serious.",77.73,70.94,624,13.04,True,2023-01-24,"Hawkins, Green and Gonzalez",SKU-37925,4.3,176
295,4,405,Washington-Aguilar Chair,Free truth determine reduce. Church all computer finish fire late. Book result and capital machine.,689.7,670.38,88,17.94,True,2023-01-04,Parks-Le,SKU-87276,4.5,369
296,4,403,Richardson-Johns Certain,Production year maintain couple. Little show source radio accept camera. Herself pretty store rather my window prepare.,793.17,673.84,660,1.78,True,2023-01-20,"Smith, Roberts and Hood",SKU-89638,3.6,980
297,1,103,Villanueva LLC Always,"Six five every turn even. Peace collection list exactly artist account ever.
Between almost red. Develop television current option dinner. His loss fact care.",213.39,196.62,193,14.98,True,2023-01-02,"Burns, Parker and Hayden",SKU-41370,4.0,135
298,2,204,"Burke, Perez and Morton Resource","Do hundred full data tell. Represent peace husband every.
Candidate political fill thank and stock politics help. South idea economy everyone.",641.7,522.47,910,19.56,True,2023-01-30,Figueroa PLC,SKU-51480,3.3,891
299,5,504,Lynn Ltd Identify,Drug decade rest network fish service. Nearly near impact. Television feel company fill.,371.76,348.18,781,9.47,True,2023-01-03,"Lara, Moore and Nelson",SKU-12187,4.2,27
300,3,302,Chang-Nelson Pull,"First around yourself yeah ok education theory radio. Nature eat student yet help. Push such area.
Prevent level improve pay memory task while. Space employee leg again office.",49.43,40.14,808,8.02,True,2023-01-23,Baker-Swanson,SKU-75673,4.5,452
301,4,401,"Gray, Bailey and Chambers Send",College your pattern truth million green foreign. Forward fill together operation model level campaign walk. Activity how early kitchen.,644.13,584.57,156,5.62,True,2023-01-17,Reilly LLC,SKU-36633,4.9,168
302,5,503,Waters-Roth Summer,Understand cause city cell consider. Fly order what offer indicate. Space remember cut green ball quickly. Effort environmental impact simple both others really leave.,396.82,367.8,854,13.03,True,2023-01-10,Sanders PLC,SKU-67342,4.5,882
303,2,201,Bowers-Jackson Wait,"Again personal city item society the. Less free before far send sign goal. Of near compare event capital high.
Follow mind why street. Available benefit loss that account. Same company high.",252.03,248.24,118,9.12,True,2023-01-10,Collins Ltd,SKU-97304,4.5,769
304,2,201,Hernandez Inc Use,"Actually upon cut information small.
Morning response per should back nation compare billion. Beyond when everything view end ability bed. Model computer mother blood dark chance.",22.54,18.65,11,3.36,True,2023-01-17,Soto Group,SKU-77793,4.6,755
