review_id,product_id,order_id,customer_id,review_score,review_text,review_date,helpful_votes,verified_purchase,created_at
2725,489,1474,302,5,Excellent quality Cardenas Ltd Pro Jacket Lite. versatile use.,2024-12-24,1,True,2024-12-24
2726,457,1474,302,4,Really happy with this purchase. lightweight and comfortable during workouts.,2024-12-24,2,True,2024-12-24
2727,231,1476,303,5,Really happy with this purchase. battery life is impressive and battery life is impressive.,2023-04-20,2,True,2023-04-20
2728,117,1476,303,5,"Excellent quality Jackson, Fisher and Long Premium 5G Phone (5G). performance is lightning fast.",2023-04-19,1,True,2023-04-19
2729,591,1476,303,5,Really happy with this purchase. interface is intuitive and features are well-thought-out.,2023-04-21,1,True,2023-04-21
2730,927,1476,303,5,Excellent quality Cardenas Ltd Pro Gaming Laptop Series 2. setup was straightforward.,2023-04-22,2,True,2023-04-22
2731,552,1479,304,4,versatile use. Worth every penny!,2023-09-01,7,True,2023-09-01
2732,312,1479,304,4,Excellent quality Jensen Inc Pro Resistance Bands Flex. excellent grip.,2023-09-13,2,True,2023-09-13
2733,579,1479,304,3,"Average Burns, Wheeler and Hall Premium Tank Top Elite. Could be better.",2023-09-03,1,True,2023-09-03
2734,637,1479,304,3,Good enough for the price. Meets basic expectations.,2023-09-01,1,True,2023-09-01
2735,401,1479,304,3,"Decent Smith-Wright Premium Football Treadmill. Overpriced, but falls apart easily.",2023-08-31,1,True,2023-08-31
2736,299,1479,304,3,"Decent Page-Brewer  Jacket Elite. Superior performance, but gets sweaty.",2023-09-01,1,True,2023-09-01
2737,167,1479,304,5,Great Norris and Sons Elite Yoga Mat Air! versatile use. Highly recommend!,2023-09-03,0,True,2023-09-03
2738,187,1481,305,4,Really happy with this purchase. great value and very durable.,2024-10-20,1,True,2024-10-20
2739,531,1481,305,4,Really happy with this purchase. perfect size and high-quality materials.,2024-10-22,3,True,2024-10-22
2740,912,1482,305,4,high-quality materials. Worth every penny!,2024-12-14,2,True,2024-12-14
2741,596,1482,305,5,Really happy with this purchase. very durable and looks elegant.,2024-12-09,4,True,2024-12-09
2742,464,1482,305,5,high-quality materials. Worth every penny!,2024-12-08,2,True,2024-12-08
2743,581,1482,305,4,"Best Bishop, Sloan and Andrews Premium Vase Designer I've bought. very durable.",2024-12-11,1,True,2024-12-11
2744,738,1482,305,3,Average Robinson-Barrett Premium Contemporary Desk. Could be better.,2024-12-08,0,True,2024-12-08
2745,32,1485,305,4,Great Steele Group Elite Casual Skirt! stitching is excellent. Highly recommend!,2024-04-03,2,True,2024-04-03
2746,125,1485,305,4,Really happy with this purchase. fits perfectly and style is trendy.,2024-03-05,4,True,2024-03-05
2747,277,1485,305,1,Had issues with uncomfortable to wear.,2024-03-18,4,True,2024-03-18
2748,404,1486,306,5,"Best Williamson, Ellison and Baird Premium Ultra 5G Phone I've bought. battery life is impressive.",2024-08-26,1,True,2024-08-26
2749,707,1486,306,1,Poor quality Jones PLC Elite Silk Wallet. stitching came loose.,2024-08-23,0,True,2024-08-23
2750,28,1487,306,4,Great Steele Group Elite Ultra Sport Watch! setup was straightforward. Highly recommend!,2024-09-03,3,True,2024-09-03
2751,745,1487,306,4,Best Henderson-Jennings Elite Max Drawing Tablet I've bought. battery life is impressive.,2024-09-03,0,True,2024-09-03
2752,189,1487,306,4,"Best Harmon, Gilbert and Garza  SE Foldable Phone I've bought. build quality is premium.",2024-09-02,4,True,2024-09-02
2753,687,1487,306,5,"Best Morgan, Shaw and Ford Premium Sport Watch Series 2 I've bought. performance is lightning fast.",2024-09-03,1,True,2024-09-03
2754,142,1487,306,5,performance is lightning fast. Worth every penny!,2024-09-04,1,True,2024-09-04
2755,503,1487,306,5,Great Foster Inc Premium Laptop Series 8! features are well-thought-out. Highly recommend!,2024-09-06,5,True,2024-09-06
2756,48,1487,306,3,Good enough for the price. Standard quality.,2024-09-01,2,True,2024-09-01
2757,146,1488,306,4,Really happy with this purchase. durable construction and durable construction.,2024-12-19,2,True,2024-12-19
2758,17,1488,306,4,Great Rice-Chen Pro Purifying Hair Dryer! long-lasting. Highly recommend!,2024-12-24,2,True,2024-12-24
2759,159,1488,306,1,Had issues with sizing runs small.,2024-12-22,3,True,2024-12-22
2760,927,1489,306,4,Really happy with this purchase. setup was straightforward and battery life is impressive.,2024-10-08,1,True,2024-10-08
2761,566,1491,307,5,"Best Harris, Webb and Young Premium Shelf Glass I've bought. high-quality materials.",2024-10-13,1,True,2024-10-13
2762,43,1491,307,4,Excellent quality Henderson-Jennings Elite Modern Knife Set. easy to assemble.,2024-10-15,0,True,2024-10-15
2763,711,1491,307,5,Really happy with this purchase. easy to assemble and easy to assemble.,2024-10-09,2,True,2024-10-09
2764,533,1491,307,4,Great Foster Inc Premium Knife Set Glass! perfect size. Highly recommend!,2024-10-10,0,True,2024-10-10
2765,672,1492,307,1,Poor quality Dunn-Parker  Sneakers in Brown. style looks dated.,2024-04-20,2,True,2024-04-20
2766,968,1492,307,4,fits perfectly. Worth every penny!,2024-04-21,2,True,2024-04-21
2767,841,1492,307,5,Really happy with this purchase. style is trendy and fits perfectly.,2024-04-20,1,True,2024-04-20
2768,204,1492,307,1,Wouldn't recommend. stitching came loose.,2024-04-23,1,True,2024-04-23
2769,698,1492,307,3,"Not bad, but not great. Average performance.",2024-04-20,1,True,2024-04-20
2770,163,1493,307,5,features are well-thought-out. Worth every penny!,2025-01-08,2,True,2025-01-08
2771,709,1493,307,4,Great Bentley-Estrada  Laptop (Pro)! battery life is impressive. Highly recommend!,2025-01-20,1,True,2025-01-20
2772,778,1493,307,5,Excellent quality Wise and Sons Premium X Laptop. interface is intuitive.,2025-01-09,0,True,2025-01-09
2773,702,1493,307,5,Great Brandt-Harper  Android Tablet (Pro)! build quality is premium. Highly recommend!,2025-01-09,0,True,2025-01-09
2774,693,1493,307,3,"Not bad, but not great. Average performance.",2025-01-07,0,True,2025-01-07
2775,717,1494,307,5,Really happy with this purchase. excellent grip and comfortable during workouts.,2024-12-26,2,True,2024-12-26
2776,527,1494,307,5,excellent grip. Worth every penny!,2024-12-28,3,True,2024-12-28
2777,634,1494,307,4,Really happy with this purchase. comfortable during workouts and versatile use.,2024-12-30,1,True,2024-12-30
2778,983,1495,308,5,looks elegant. Worth every penny!,2024-12-31,0,True,2024-12-31
2779,286,1495,308,5,Really happy with this purchase. comfortable during workouts and versatile use.,2024-12-25,1,True,2024-12-25
2780,665,1495,308,4,Great Anderson and Sons Premium Sweater in Black! stitching is excellent. Highly recommend!,2024-12-25,1,True,2024-12-25
2781,336,1495,308,4,setup was straightforward. Worth every penny!,2024-12-27,3,True,2024-12-27
2782,570,1495,308,1,Wouldn't recommend. sizing runs small.,2025-01-07,1,True,2025-01-07
2783,393,1496,308,3,Good enough for the price. Fair for the price.,2024-12-29,0,True,2024-12-29
2784,18,1496,308,4,noticeable results. Worth every penny!,2024-12-29,2,True,2024-12-29
2785,309,1497,308,5,Excellent quality Mendoza-Schroeder  Smartphone Series 9. battery life is impressive.,2025-01-10,0,True,2025-01-10
2786,898,1497,308,2,Disappointed with this Ruiz Group  Body Mist Sensitive. caused irritation.,2025-01-10,0,True,2025-01-10
2787,277,1497,308,3,"Decent Garcia-Johnson Premium Silk Belt. Easy to use, but uncomfortable to wear.",2025-01-11,0,True,2025-01-11
2788,174,1503,309,4,Best Campbell-Perry  Tablet (Plus) I've bought. setup was straightforward.,2024-11-17,3,True,2024-11-17
2789,940,1504,311,4,Best Howard LLC Pro Health Monitor Series 4 I've bought. performance is lightning fast.,2024-05-21,3,True,2024-05-21
2790,179,1504,311,2,Had issues with strong chemical smell.,2024-05-25,2,True,2024-05-25
2791,339,1504,311,5,"Great Bates, Thompson and Lewis Premium Foldable Phone Series 4! setup was straightforward. Highly recommend!",2024-05-22,6,True,2024-05-22
2792,79,1504,311,4,Great Palmer and Sons  5G Phone (Ultra)! performance is lightning fast. Highly recommend!,2024-05-21,3,True,2024-05-21
2793,354,1505,311,4,Best Palmer and Sons  Dress in Grey I've bought. material is high quality.,2023-11-20,3,True,2023-11-20
2794,328,1505,311,2,Had issues with no visible results.,2023-11-19,3,True,2023-11-19
2795,498,1505,311,3,"Not bad, but not great. Fair for the price.",2023-11-19,2,True,2023-11-19
2796,419,1505,311,5,build quality is premium. Worth every penny!,2023-11-19,4,True,2023-11-19
2797,783,1506,311,1,"Poor quality Ochoa, Santiago and Johnson Pro Mobile Phone Series 9. build quality feels cheap.",2025-01-11,3,True,2025-01-11
2798,136,1507,311,2,Had issues with feels greasy.,2024-08-07,3,True,2024-08-07
2799,504,1507,311,3,Average Martin-Thomas  Curling Iron with Hyaluronic Acid. Fair for the price.,2024-08-12,0,True,2024-08-12
2800,327,1507,311,4,"Excellent quality Mendoza, Schmidt and Hart Pro Nourishing Hair Oil. great texture.",2024-08-11,2,True,2024-08-11
2801,152,1508,311,4,Really happy with this purchase. easy to assemble and easy to assemble.,2024-09-08,1,True,2024-09-08
2802,259,1508,311,2,Had issues with overpriced.,2024-09-03,1,True,2024-09-03
2803,830,1508,311,2,Had issues with uncomfortable to wear.,2024-09-03,0,True,2024-09-03
2804,418,1509,311,5,"Excellent quality Briggs, Dorsey and Johnson Premium Coffee Maker Ceramic. high-quality materials.",2024-05-06,4,True,2024-05-06
2805,837,1509,311,5,looks elegant. Worth every penny!,2024-05-05,3,True,2024-05-05
2806,445,1510,311,2,"Disappointed with this Jackson, Fisher and Long Premium Cologne Sensitive. texture is unpleasant.",2024-10-10,1,True,2024-10-10
2807,98,1510,311,5,Excellent quality Rosario-Bell Premium Bike Air. excellent grip.,2024-10-08,2,True,2024-10-08
2808,126,1510,311,5,Best Smith-Strong Elite Ultrabook Series 6 I've bought. battery life is impressive.,2024-10-11,2,True,2024-10-11
2809,919,1511,312,5,Best Perez PLC Elite Max Smart Band I've bought. performance is lightning fast.,2025-01-23,4,True,2025-01-23
2810,747,1511,312,4,setup was straightforward. Worth every penny!,2025-01-23,1,True,2025-01-23
2811,73,1511,312,4,features are well-thought-out. Worth every penny!,2025-01-24,2,True,2025-01-24
2812,669,1511,312,5,Great Cooper-Tanner Pro Workstation Series 1! setup was straightforward. Highly recommend!,2025-01-24,2,True,2025-01-24
2813,692,1512,312,3,Average Rice-Chen Pro Vintage Blouse. Meets basic expectations.,2025-01-27,0,True,2025-01-27
2814,473,1512,312,2,Had issues with materials feel flimsy.,2025-01-27,3,True,2025-01-27
2815,262,1512,312,4,Really happy with this purchase. comfortable during workouts and moisture-wicking.,2025-01-26,0,True,2025-01-26
2816,351,1514,312,2,Wouldn't recommend. color faded after washing.,2024-12-30,1,True,2024-12-30
2817,858,1514,312,3,"Unresponsive customer service, however color faded after washing.",2025-01-05,1,True,2025-01-05
2818,720,1515,312,3,"Not bad, but not great. Standard quality.",2025-01-02,0,True,2025-01-02
2819,992,1515,312,4,Really happy with this purchase. build quality is premium and setup was straightforward.,2025-01-05,3,True,2025-01-05
2820,908,1515,312,5,"Excellent quality Williams, Craig and Perry Premium Training Treadmill. versatile use.",2025-01-30,2,True,2025-01-30
2821,958,1516,312,5,Really happy with this purchase. build quality is premium and build quality is premium.,2024-12-31,4,True,2024-12-31
2822,787,1516,312,3,Average Murphy LLC Pro Elite Case. Fair for the price.,2025-01-01,2,True,2025-01-01
2823,469,1516,312,5,Really happy with this purchase. interface is intuitive and setup was straightforward.,2024-12-31,2,True,2024-12-31
2824,397,1517,312,2,Had issues with texture is unpleasant.,2025-01-14,2,True,2025-01-14
2825,859,1517,312,4,Great Smith and Sons  Cologne Advanced! absorbs quickly. Highly recommend!,2025-01-15,1,True,2025-01-15
2826,574,1517,312,4,noticeable results. Worth every penny!,2025-01-26,3,True,2025-01-26
2827,15,1517,312,3,Good enough for the price. Meets basic expectations.,2025-01-14,1,True,2025-01-14
2828,561,1517,312,2,"Poor quality Ross, Valdez and Cabrera Premium Blush Sensitive. wears off quickly.",2025-01-14,2,True,2025-01-14
2829,453,1521,314,4,"Excellent quality Flores, Park and Barker  Smart Band (Pro). features are well-thought-out.",2024-11-27,4,True,2024-11-27
2830,643,1521,314,4,Great Murphy-Wright Premium Pro Stand! build quality is premium. Highly recommend!,2024-11-28,3,True,2024-11-28
2831,422,1521,314,4,Excellent quality Price Group Premium Elite Phone. setup was straightforward.,2024-12-08,1,True,2024-12-08
2832,28,1521,314,4,Best Steele Group Elite Ultra Sport Watch I've bought. build quality is premium.,2024-11-25,1,True,2024-11-25
2833,492,1521,314,4,"Great Santiago, Burns and Patton Elite SE Drawing Tablet! battery life is impressive. Highly recommend!",2024-11-25,2,True,2024-11-25
2834,613,1524,315,5,"Excellent quality Brooks, Herrera and Parker Pro Bed Cotton. great value.",2024-11-22,1,True,2024-11-22
2835,834,1524,315,4,high-quality materials. Worth every penny!,2024-11-21,3,True,2024-11-21
2836,408,1524,315,4,Excellent quality Rice-Chen Pro Cushion Home. great value.,2024-11-21,2,True,2024-11-21
2837,149,1524,315,4,Really happy with this purchase. very durable and looks elegant.,2024-11-21,3,True,2024-11-21
2838,701,1525,315,5,"Best Oconnor, Yang and White Elite T-Shirt Tech I've bought. comfortable during workouts.",2024-10-02,4,True,2024-10-02
2839,800,1526,315,5,"Best Lynch, Harris and Terry Elite Max Gaming Laptop I've bought. battery life is impressive.",2024-11-26,3,True,2024-11-26
2840,923,1526,315,4,Excellent quality Torres Group Pro Styling Cream Professional. gentle on skin.,2024-11-25,2,True,2024-11-25
2841,310,1526,315,4,Excellent quality Pierce Ltd Elite Skirt in Beige. style is trendy.,2024-11-26,0,True,2024-11-26
2842,764,1527,315,5,"Best Wilson, Martin and Blake  Linen Sandals I've bought. comfortable to wear.",2024-11-04,3,True,2024-11-04
2843,140,1527,315,4,durable construction. Worth every penny!,2024-11-04,1,True,2024-11-04
2844,835,1527,315,4,Excellent quality Porter-Avery  Sport Sweater. color is vibrant.,2024-11-04,1,True,2024-11-04
2845,3,1528,315,3,"Not bad, but not great. Standard quality.",2024-11-24,2,True,2024-11-24
2846,376,1528,315,2,Poor quality Mack-Browning  Mirror Bamboo. materials feel flimsy.,2024-11-24,2,True,2024-11-24
2847,314,1528,315,3,Average Murphy-Wright Premium Classic Knife Set. Average performance.,2024-11-25,2,True,2024-11-25
2848,933,1530,315,5,Excellent quality Burke PLC Elite Casual Dress. fits perfectly.,2024-11-22,0,True,2024-11-22
2849,123,1530,315,2,"Poor quality Williams, Fleming and Moran Premium Classic Pants. style looks dated.",2024-11-20,0,True,2024-11-20
2850,697,1530,315,4,"Excellent quality Padilla, Jones and Caldwell Premium T-Shirt in White. color is vibrant.",2024-11-21,4,True,2024-11-21
2851,975,1530,315,2,Wouldn't recommend. material feels cheap.,2024-11-22,1,True,2024-11-22
2852,930,1535,317,5,noticeable results. Worth every penny!,2023-09-22,2,True,2023-09-22
2853,521,1535,317,2,Wouldn't recommend. color faded after washing.,2023-09-03,4,True,2023-09-03
2854,778,1535,317,5,Really happy with this purchase. performance is lightning fast and performance is lightning fast.,2023-09-15,3,True,2023-09-15
2855,45,1539,317,4,Really happy with this purchase. lightweight and durable construction.,2024-02-18,0,True,2024-02-18
2856,769,1539,317,5,"Great Roman, Byrd and Jackson Elite Resistance Bands Tech! durable construction. Highly recommend!",2024-02-20,2,True,2024-02-20
2857,150,1539,317,4,excellent grip. Worth every penny!,2024-02-19,3,True,2024-02-19
2858,689,1541,318,4,Best Valdez Inc Pro Smartwatch (Lite) I've bought. performance is lightning fast.,2023-07-06,1,True,2023-07-06
2859,93,1541,318,5,build quality is premium. Worth every penny!,2023-07-11,0,True,2023-07-11
2860,687,1541,318,5,interface is intuitive. Worth every penny!,2023-07-10,0,True,2023-07-10
2861,326,1543,318,4,"Great Meza, Parker and Mcintosh Elite Mascara with Collagen! gentle on skin. Highly recommend!",2023-11-30,2,True,2023-11-30
2862,39,1543,318,3,"Missing features, however strong chemical smell.",2023-11-30,3,True,2023-11-30
2863,698,1544,318,5,Really happy with this purchase. color is vibrant and style is trendy.,2024-09-04,3,True,2024-09-04
2864,774,1548,319,4,Great Ford Group Elite Water Bottle Tech! excellent grip. Highly recommend!,2024-08-06,1,True,2024-08-06
2865,626,1548,319,4,interface is intuitive. Worth every penny!,2024-07-31,2,True,2024-07-31
2866,266,1548,319,3,Average Murphy-Wright Premium Hat in Beige. Meets basic expectations.,2024-08-02,3,True,2024-08-02
2867,550,1548,319,4,Excellent quality Nunez-Baker  Nourishing Toner. pleasant fragrance.,2024-08-01,3,True,2024-08-01
2868,35,1549,319,4,Best Colon PLC Elite Basket Home I've bought. looks elegant.,2024-04-07,3,True,2024-04-07
2869,767,1549,319,5,Excellent quality Allen-Johnson  Gloves Pro. versatile use.,2024-04-10,1,True,2024-04-10
2870,535,1549,319,2,Wouldn't recommend. poor grip.,2024-04-08,3,True,2024-04-08
2871,456,1549,319,5,Really happy with this purchase. setup was straightforward and setup was straightforward.,2024-04-10,4,True,2024-04-10
2872,917,1549,319,2,Not worth the price. feels greasy.,2024-04-07,4,True,2024-04-07
2873,218,1552,319,5,Really happy with this purchase. build quality is premium and interface is intuitive.,2024-06-02,1,True,2024-06-02
2874,989,1552,319,3,Good enough for the price. Standard quality.,2024-06-01,0,True,2024-06-01
2875,78,1552,319,5,Great Colon PLC Elite Mobile Phone (Ultra)! features are well-thought-out. Highly recommend!,2024-06-01,0,True,2024-06-01
2876,65,1553,319,5,Great Norris and Sons Elite Minimalist Pan! easy to assemble. Highly recommend!,2024-08-03,0,True,2024-08-03
2877,773,1553,319,5,"Excellent quality Shaw, Watson and Green  Lamp Home. looks elegant.",2024-08-04,2,True,2024-08-04
2878,875,1553,319,1,Poor quality Phillips Group Premium Minimalist Duvet Cover. overpriced.,2024-08-06,2,True,2024-08-06
2879,149,1553,319,4,"Excellent quality Flores, Park and Barker  Sheet Set Classic. easy to assemble.",2024-08-31,0,True,2024-08-31
2880,331,1553,319,4,"Excellent quality Flores, Park and Barker  Duvet Cover Glass. very durable.",2024-08-22,6,True,2024-08-22
2881,845,1554,320,5,Really happy with this purchase. features are well-thought-out and build quality is premium.,2024-05-26,2,True,2024-05-26
2882,456,1554,320,4,Excellent quality Walker PLC Pro X Smart Band. features are well-thought-out.,2024-06-08,2,True,2024-06-08
2883,554,1554,320,5,Really happy with this purchase. features are well-thought-out and performance is lightning fast.,2024-05-26,3,True,2024-05-26
2884,693,1554,320,5,Really happy with this purchase. build quality is premium and interface is intuitive.,2024-06-08,1,True,2024-06-08
2885,90,1555,320,5,Really happy with this purchase. easy to assemble and very durable.,2024-06-20,5,True,2024-06-20
2886,935,1555,320,3,"Not bad, but not great. Could be better.",2024-06-17,0,True,2024-06-17
2887,936,1556,320,3,"Slow delivery, however stitching came loose.",2024-07-11,0,True,2024-07-11
2888,58,1556,320,5,versatile use. Worth every penny!,2024-06-25,1,True,2024-06-25
2889,997,1557,320,4,Best Wade Group Premium Nourishing Curling Iron I've bought. great texture.,2024-07-20,2,True,2024-07-20
2890,68,1557,320,2,"Poor quality Jackson, Fisher and Long Premium Linen Sneakers. uncomfortable to wear.",2024-07-20,2,True,2024-07-20
2891,235,1557,320,4,Best Jones PLC Elite Adapter (Pro) I've bought. performance is lightning fast.,2024-07-22,0,True,2024-07-22
2892,715,1557,320,5,"Excellent quality Lynch, Murray and Miller Elite Sport Watch Series 3. build quality is premium.",2024-07-20,2,True,2024-07-20
2893,604,1558,320,4,build quality is premium. Worth every penny!,2024-04-18,0,True,2024-04-18
2894,385,1558,320,5,Really happy with this purchase. build quality is premium and features are well-thought-out.,2024-04-19,1,True,2024-04-19
2895,253,1558,320,4,Best Pennington-Campbell Elite Phone (Plus) I've bought. features are well-thought-out.,2024-04-17,0,True,2024-04-17
2896,123,1559,320,3,"Not bad, but not great. Average performance.",2024-08-04,1,True,2024-08-04
2897,297,1559,320,1,Poor quality Lewis-Cook Premium Wallet in Grey. style looks dated.,2024-08-01,3,True,2024-08-01
2898,720,1559,320,5,Really happy with this purchase. material is high quality and color is vibrant.,2024-08-04,2,True,2024-08-04
2899,707,1559,320,5,material is high quality. Worth every penny!,2024-08-05,2,True,2024-08-05
2900,370,1559,320,5,"Great Williamson, Ellison and Baird Premium Sneakers in Grey! stitching is excellent. Highly recommend!",2024-08-02,2,True,2024-08-02
2901,927,1560,320,3,"Not bad, but not great. Standard quality.",2025-01-30,1,True,2025-01-30
2902,344,1560,320,5,interface is intuitive. Worth every penny!,2025-01-24,3,True,2025-01-24
2903,182,1561,320,3,Average Dixon Inc  Bike Competition. Average performance.,2025-01-18,1,True,2025-01-18
2904,877,1561,320,2,"Disappointed with this Vazquez, Newman and Morris Premium Treadmill Elite. too heavy.",2025-01-15,2,True,2025-01-15
2905,831,1561,320,5,Great Colon PLC Elite Leggings Amateur! lightweight. Highly recommend!,2025-01-15,0,True,2025-01-15
2906,98,1561,320,4,Great Rosario-Bell Premium Bike Air! excellent grip. Highly recommend!,2025-01-18,0,True,2025-01-18
2907,356,1562,320,4,"Best Mendoza, Schmidt and Hart Pro Blanket Wood I've bought. easy to assemble.",2025-01-22,1,True,2025-01-22
2908,784,1562,320,4,Really happy with this purchase. battery life is impressive and performance is lightning fast.,2025-01-22,2,True,2025-01-22
2909,425,1562,320,5,Great Lewis-Cook Premium Training Shoes Professional! excellent grip. Highly recommend!,2025-01-23,0,True,2025-01-23
2910,6,1562,320,1,Wouldn't recommend. sizing runs small.,2025-01-22,2,True,2025-01-22
2911,60,1563,321,4,absorbs quickly. Worth every penny!,2024-11-14,2,True,2024-11-14
2912,214,1563,321,4,Best Smith-Lang Premium Purifying Hair Oil I've bought. pleasant fragrance.,2024-11-12,2,True,2024-11-12
2913,462,1563,321,3,Average Sparks Ltd Elite Facial Roller with Retinol. Standard quality.,2024-11-13,1,True,2024-11-13
2914,749,1564,321,4,Great Castillo and Sons Elite Casual Dress! color is vibrant. Highly recommend!,2024-12-27,2,True,2024-12-27
2915,246,1564,321,5,Great Murphy-Wright Premium Jeans in Navy! comfortable to wear. Highly recommend!,2024-12-24,1,True,2024-12-24
2916,388,1564,321,4,stitching is excellent. Worth every penny!,2024-12-26,5,True,2024-12-26
2917,929,1564,321,2,"Poor quality Anderson, Meyer and Cruz Pro Water Bottle Competition. poor grip.",2025-01-06,3,True,2025-01-06
2918,887,1564,321,4,setup was straightforward. Worth every penny!,2024-12-24,1,True,2024-12-24
2919,980,1567,322,4,Great Aguilar Group  Screen Protector Series 7! build quality is premium. Highly recommend!,2024-09-03,4,True,2024-09-03
2920,183,1567,322,3,Good enough for the price. Standard quality.,2024-09-17,0,True,2024-09-17
2921,66,1567,322,4,Great Cline-Willis Pro Pan Designer! easy to assemble. Highly recommend!,2024-08-28,3,True,2024-08-28
2922,835,1567,322,5,Excellent quality Porter-Avery  Sport Sweater. stitching is excellent.,2024-08-30,2,True,2024-08-30
2923,868,1567,322,5,battery life is impressive. Worth every penny!,2024-08-29,2,True,2024-08-29
2924,208,1567,322,4,Excellent quality Pennington-Campbell Elite Lipstick Sensitive. absorbs quickly.,2024-08-28,2,True,2024-08-28
2925,54,1567,322,5,"Best Ochoa, Santiago and Johnson Pro Modern Coffee Maker I've bought. high-quality materials.",2024-09-26,3,True,2024-09-26
2926,221,1567,322,2,"Disappointed with this Nichols, Diaz and Ortega  Modern Organizer. broke easily.",2024-09-01,1,True,2024-09-01
2927,410,1568,323,5,"Excellent quality Scott, Jackson and Cole Premium Bed Essential. looks elegant.",2024-06-16,1,True,2024-06-16
2928,660,1568,323,5,Excellent quality Warner Ltd  Modern Basket. very durable.,2024-06-04,3,True,2024-06-04
2929,533,1568,323,4,Great Foster Inc Premium Knife Set Glass! great value. Highly recommend!,2024-06-16,1,True,2024-06-16
2930,642,1568,323,4,Really happy with this purchase. high-quality materials and high-quality materials.,2024-06-03,2,True,2024-06-03
2931,540,1568,323,5,"Best Decker, Jones and Orr Premium Comforter Premium I've bought. very durable.",2024-06-07,3,True,2024-06-07
2932,318,1568,323,4,easy to assemble. Worth every penny!,2024-06-16,0,True,2024-06-16
2933,187,1569,323,4,easy to assemble. Worth every penny!,2023-11-28,5,True,2023-11-28
2934,319,1569,323,4,Really happy with this purchase. durable construction and moisture-wicking.,2023-12-11,5,True,2023-12-11
2935,635,1570,324,4,Great Robinson-Young Pro Elite Mini Tablet! performance is lightning fast. Highly recommend!,2023-08-08,0,True,2023-08-08
2936,291,1570,324,4,build quality is premium. Worth every penny!,2023-08-06,3,True,2023-08-06
2937,770,1570,324,5,Excellent quality Rodriguez-Harvey  Drawing Tablet Series 4. battery life is impressive.,2023-08-05,6,True,2023-08-05
2938,236,1570,324,5,Great Hampton-Gill  Workstation Series 2! interface is intuitive. Highly recommend!,2023-08-05,3,True,2023-08-05
2939,224,1571,324,4,"Excellent quality Taylor, Mcgrath and Oconnor Premium Toner with Hyaluronic Acid. gentle on skin.",2023-10-25,3,True,2023-10-25
2940,252,1571,324,5,"Great Ross, Valdez and Cabrera Premium Hydrating Mascara! absorbs quickly. Highly recommend!",2023-10-24,1,True,2023-10-24
2941,64,1571,324,3,Good enough for the price. Meets basic expectations.,2023-10-28,2,True,2023-10-28
2942,428,1572,324,5,Excellent quality Pennington-Campbell Elite Facial Roller with Vitamin C. long-lasting.,2023-03-18,1,True,2023-03-18
2943,252,1572,324,1,"Disappointed with this Ross, Valdez and Cabrera Premium Hydrating Mascara. wears off quickly.",2023-03-19,5,True,2023-03-19
2944,674,1572,324,2,Had issues with caused irritation.,2023-03-17,7,True,2023-03-17
2945,385,1573,324,5,Great Morgan LLC Pro Charger (Plus)! interface is intuitive. Highly recommend!,2023-01-23,0,True,2023-01-23
2946,652,1574,324,4,material is high quality. Worth every penny!,2024-01-30,4,True,2024-01-30
2947,851,1574,324,5,Really happy with this purchase. style is trendy and fits perfectly.,2024-01-29,4,True,2024-01-29
2948,435,1574,324,4,style is trendy. Worth every penny!,2024-01-29,2,True,2024-01-29
2949,797,1574,324,4,Best Armstrong-Jackson Premium Dress in Black I've bought. fits perfectly.,2024-01-30,0,True,2024-01-30
2950,647,1574,324,3,Average Smith-Farmer Elite Pajamas in Grey. Average performance.,2024-02-03,0,True,2024-02-03
2951,892,1575,324,1,Had issues with strong chemical smell.,2023-06-17,5,True,2023-06-17
2952,267,1576,325,2,Not worth the price. poor grip.,2024-08-19,0,True,2024-08-19
2953,192,1576,325,2,Wouldn't recommend. gets sweaty.,2024-08-24,3,True,2024-08-24
2954,9,1576,325,3,"Incredible value, however too heavy.",2024-08-23,2,True,2024-08-23
2955,918,1578,325,2,Not worth the price. wears off quickly.,2023-08-29,2,True,2023-08-29
2956,24,1578,325,2,Not worth the price. caused irritation.,2023-08-12,6,True,2023-08-12
2957,290,1578,325,4,"Best Gaines, Bishop and Stone  Shampoo with Collagen I've bought. great texture.",2023-08-10,2,True,2023-08-10
2958,747,1579,325,5,Great Armstrong-Jackson Premium SE Case! setup was straightforward. Highly recommend!,2023-11-25,2,True,2023-11-25
2959,167,1579,325,3,"Decent Norris and Sons Elite Yoga Mat Air. Amazing features, but limited use.",2023-12-22,3,True,2023-12-22
2960,686,1580,325,5,"Excellent quality Bishop, Sloan and Andrews Premium Pants in Navy. style is trendy.",2025-01-19,0,True,2025-01-19
2961,533,1581,325,4,Really happy with this purchase. looks elegant and great value.,2023-11-15,1,True,2023-11-15
2962,896,1582,325,1,Wouldn't recommend. sizing runs small.,2024-09-21,3,True,2024-09-21
2963,640,1582,325,1,Poor quality Aguilar Group  Cotton Sweater. stitching came loose.,2024-09-20,0,True,2024-09-20
2964,972,1582,325,3,"Decent Delgado-Herrera  Sandals in Black. Doesn't fit well, but style looks dated.",2024-09-22,1,True,2024-09-22
2965,965,1584,326,3,"Not bad, but not great. Fair for the price.",2024-11-16,0,True,2024-11-16
2966,346,1584,326,5,Really happy with this purchase. perfect size and easy to assemble.,2024-11-17,2,True,2024-11-17
