event_id,customer_id,product_id,event_type,event_date,device_type,session_id,created_at
5011,256,123,view,2025-01-19,tablet,session_67346,2025-01-19
5012,256,735,view,2024-07-27,tablet,session_39872,2024-07-27
5013,256,137,view,2024-10-21,desktop,session_66508,2024-10-21
5014,256,86,view,2024-12-23,mobile,session_74115,2024-12-23
5015,256,978,wishlist_add,2024-07-14,tablet,session_72264,2024-07-14
5016,256,179,wishlist_add,2024-08-06,desktop,session_29801,2024-08-06
5017,256,428,purchase,2024-07-28,mobile,session_20388,2024-07-28
5018,256,656,cart_add,2024-06-30,mobile,session_31236,2024-06-30
5019,256,882,view,2024-07-15,tablet,session_37063,2024-07-15
5020,256,941,search,2024-06-24,desktop,session_34463,2024-06-24
5021,256,199,search,2024-06-25,desktop,session_49824,2024-06-25
5022,256,653,cart_add,2024-12-19,tablet,session_26004,2024-12-19
5023,257,410,cart_add,2025-01-07,tablet,session_43450,2025-01-07
5024,257,216,cart_remove,2023-08-03,desktop,session_21847,2023-08-03
5025,257,1000,purchase,2023-08-05,tablet,session_87869,2023-08-05
5026,257,79,cart_add,2023-11-14,desktop,session_73145,2023-11-14
5027,257,859,view,2024-01-18,desktop,session_87086,2024-01-18
5028,257,94,cart_add,2024-09-11,tablet,session_80905,2024-09-11
5029,257,174,wishlist_add,2024-11-08,desktop,session_79354,2024-11-08
5030,257,85,wishlist_add,2024-08-30,desktop,session_37574,2024-08-30
5031,257,336,cart_remove,2023-07-07,desktop,session_40462,2023-07-07
5032,257,733,wishlist_add,2024-10-27,tablet,session_62313,2024-10-27
5033,257,58,view,2024-10-24,tablet,session_87005,2024-10-24
5034,257,735,view,2023-06-03,tablet,session_73456,2023-06-03
5035,257,253,search,2024-09-07,mobile,session_46925,2024-09-07
5036,257,8,purchase,2023-11-04,mobile,session_69866,2023-11-04
5037,257,706,search,2023-07-01,mobile,session_79451,2023-07-01
5038,257,847,cart_add,2024-06-07,mobile,session_42225,2024-06-07
5039,257,264,search,2025-01-17,desktop,session_34671,2025-01-17
5040,257,952,cart_remove,2024-11-13,mobile,session_18926,2024-11-13
5041,257,571,view,2024-01-13,tablet,session_70365,2024-01-13
5042,257,243,cart_remove,2024-02-18,tablet,session_98162,2024-02-18
5043,257,781,purchase,2024-05-04,desktop,session_86338,2024-05-04
5044,257,323,cart_remove,2024-05-28,mobile,session_32340,2024-05-28
5045,257,302,cart_add,2024-01-10,mobile,session_43490,2024-01-10
5046,257,338,cart_add,2023-07-08,mobile,session_82929,2023-07-08
5047,257,545,cart_remove,2024-10-26,mobile,session_18331,2024-10-26
5048,257,868,search,2023-06-05,tablet,session_89471,2023-06-05
5049,257,288,purchase,2023-10-29,desktop,session_68159,2023-10-29
5050,258,346,view,2024-01-06,tablet,session_97084,2024-01-06
5051,258,663,cart_remove,2024-07-06,tablet,session_52611,2024-07-06
5052,258,944,view,2024-03-21,mobile,session_88881,2024-03-21
5053,258,406,purchase,2025-01-18,tablet,session_88036,2025-01-18
5054,258,48,cart_remove,2024-06-26,tablet,session_62021,2024-06-26
5055,258,37,view,2024-11-09,tablet,session_68794,2024-11-09
5056,258,200,cart_add,2024-10-31,mobile,session_42884,2024-10-31
5057,258,748,wishlist_add,2024-07-30,mobile,session_53331,2024-07-30
5058,258,163,search,2024-03-17,tablet,session_25509,2024-03-17
5059,258,600,wishlist_add,2024-12-03,mobile,session_80373,2024-12-03
5060,258,834,cart_remove,2024-03-12,desktop,session_26958,2024-03-12
5061,258,550,wishlist_add,2024-04-06,tablet,session_20445,2024-04-06
5062,258,572,purchase,2025-01-04,desktop,session_11514,2025-01-04
5063,258,36,purchase,2025-01-24,desktop,session_65983,2025-01-24
5064,258,22,view,2024-02-03,tablet,session_78185,2024-02-03
5065,259,752,wishlist_add,2025-01-10,mobile,session_47350,2025-01-10
5066,259,253,search,2024-10-26,desktop,session_21798,2024-10-26
5067,259,945,search,2024-10-25,tablet,session_21647,2024-10-25
5068,259,686,purchase,2024-09-17,tablet,session_19604,2024-09-17
5069,259,510,cart_remove,2024-10-09,tablet,session_25056,2024-10-09
5070,259,781,wishlist_add,2024-04-03,desktop,session_92879,2024-04-03
5071,259,422,cart_remove,2024-08-10,mobile,session_25203,2024-08-10
5072,259,149,purchase,2025-01-25,mobile,session_47827,2025-01-25
5073,259,608,cart_add,2025-01-13,desktop,session_13273,2025-01-13
5074,259,50,purchase,2024-10-05,mobile,session_18546,2024-10-05
5075,259,558,view,2024-04-01,mobile,session_95619,2024-04-01
5076,259,489,search,2024-08-11,mobile,session_31489,2024-08-11
5077,259,389,cart_add,2024-09-04,mobile,session_63622,2024-09-04
5078,259,85,view,2024-11-17,tablet,session_38574,2024-11-17
5079,259,694,wishlist_add,2024-04-25,tablet,session_95289,2024-04-25
5080,259,891,wishlist_add,2024-08-23,desktop,session_86026,2024-08-23
5081,260,212,search,2024-11-16,mobile,session_56229,2024-11-16
5082,260,838,cart_remove,2024-12-07,tablet,session_95711,2024-12-07
5083,260,942,search,2025-01-24,desktop,session_31218,2025-01-24
5084,260,123,cart_add,2024-12-17,mobile,session_97408,2024-12-17
5085,260,613,purchase,2025-01-29,mobile,session_24870,2025-01-29
5086,260,193,cart_add,2024-12-13,desktop,session_19067,2024-12-13
5087,260,209,purchase,2025-01-04,tablet,session_58852,2025-01-04
5088,260,815,cart_add,2024-12-17,desktop,session_42073,2024-12-17
5089,260,4,cart_remove,2024-12-06,mobile,session_84312,2024-12-06
5090,260,245,cart_remove,2024-12-11,mobile,session_26161,2024-12-11
5091,260,270,search,2025-01-05,mobile,session_82303,2025-01-05
5092,260,863,cart_add,2025-01-18,tablet,session_75114,2025-01-18
5093,260,456,wishlist_add,2025-01-12,desktop,session_17017,2025-01-12
5094,260,526,cart_add,2024-12-22,tablet,session_75235,2024-12-22
5095,260,380,search,2024-11-28,tablet,session_81928,2024-11-28
5096,260,955,cart_add,2024-12-17,mobile,session_24567,2024-12-17
5097,260,163,purchase,2024-12-31,tablet,session_65767,2024-12-31
5098,261,691,wishlist_add,2023-12-18,mobile,session_56562,2023-12-18
5099,261,158,purchase,2024-02-01,desktop,session_88526,2024-02-01
5100,261,576,search,2023-07-14,mobile,session_12424,2023-07-14
5101,261,265,cart_remove,2023-08-25,mobile,session_66700,2023-08-25
5102,261,636,wishlist_add,2024-10-02,mobile,session_58623,2024-10-02
5103,261,974,cart_remove,2025-01-08,mobile,session_10058,2025-01-08
5104,261,481,wishlist_add,2024-03-31,tablet,session_87861,2024-03-31
5105,261,114,purchase,2024-09-25,mobile,session_29594,2024-09-25
5106,261,464,cart_add,2024-01-12,desktop,session_77528,2024-01-12
5107,261,615,wishlist_add,2023-08-10,tablet,session_40436,2023-08-10
5108,261,223,purchase,2023-02-03,tablet,session_13944,2023-02-03
5109,261,303,view,2023-04-14,tablet,session_97629,2023-04-14
5110,261,843,wishlist_add,2024-08-04,desktop,session_24862,2024-08-04
5111,261,82,cart_add,2024-11-25,tablet,session_81242,2024-11-25
5112,261,367,purchase,2023-08-10,desktop,session_31551,2023-08-10
5113,261,197,purchase,2023-03-06,desktop,session_56382,2023-03-06
5114,261,451,purchase,2024-04-11,tablet,session_54753,2024-04-11
5115,261,355,cart_add,2024-05-01,tablet,session_36600,2024-05-01
5116,261,61,wishlist_add,2024-07-31,tablet,session_26133,2024-07-31
5117,262,154,purchase,2024-03-19,desktop,session_19990,2024-03-19
5118,262,799,wishlist_add,2024-08-07,desktop,session_86228,2024-08-07
5119,262,238,cart_add,2023-05-17,tablet,session_66516,2023-05-17
5120,262,718,cart_remove,2024-12-20,desktop,session_64146,2024-12-20
5121,262,628,cart_remove,2024-09-24,tablet,session_14204,2024-09-24
5122,262,766,purchase,2024-01-31,desktop,session_77117,2024-01-31
5123,262,817,view,2023-12-10,mobile,session_94420,2023-12-10
5124,262,203,wishlist_add,2024-06-15,desktop,session_56423,2024-06-15
5125,262,687,cart_add,2023-03-04,desktop,session_77186,2023-03-04
5126,262,330,cart_remove,2024-07-21,tablet,session_70290,2024-07-21
5127,262,738,view,2023-11-23,mobile,session_39321,2023-11-23
5128,262,141,cart_add,2023-08-01,tablet,session_50993,2023-08-01
5129,262,224,wishlist_add,2024-01-25,desktop,session_40167,2024-01-25
5130,262,508,wishlist_add,2024-04-03,tablet,session_10641,2024-04-03
5131,262,876,cart_add,2023-08-03,mobile,session_29242,2023-08-03
5132,262,205,wishlist_add,2023-05-01,tablet,session_85200,2023-05-01
5133,262,19,cart_add,2024-11-30,desktop,session_25439,2024-11-30
5134,262,355,cart_add,2024-08-20,tablet,session_85225,2024-08-20
5135,262,390,cart_add,2023-04-08,desktop,session_52275,2023-04-08
5136,263,181,view,2023-07-24,desktop,session_69424,2023-07-24
5137,263,200,search,2023-08-05,desktop,session_56088,2023-08-05
5138,263,860,view,2024-10-24,mobile,session_70260,2024-10-24
5139,263,158,wishlist_add,2024-12-18,tablet,session_16721,2024-12-18
5140,263,498,wishlist_add,2024-04-14,desktop,session_41877,2024-04-14
5141,263,454,view,2023-12-18,tablet,session_43499,2023-12-18
5142,263,73,search,2024-08-21,tablet,session_69025,2024-08-21
5143,263,341,search,2024-06-26,tablet,session_54138,2024-06-26
5144,263,948,cart_add,2024-02-06,mobile,session_94302,2024-02-06
5145,263,473,cart_remove,2024-06-07,mobile,session_76322,2024-06-07
5146,263,743,search,2023-10-16,mobile,session_43907,2023-10-16
5147,263,830,cart_add,2024-06-25,mobile,session_37231,2024-06-25
5148,263,555,cart_add,2024-01-19,desktop,session_15483,2024-01-19
5149,263,287,purchase,2023-12-24,desktop,session_45706,2023-12-24
5150,263,981,view,2024-08-19,mobile,session_97505,2024-08-19
5151,263,765,cart_add,2024-06-27,desktop,session_47280,2024-06-27
5152,263,91,cart_remove,2023-11-06,desktop,session_94604,2023-11-06
5153,263,45,view,2023-06-26,desktop,session_93023,2023-06-26
5154,263,749,purchase,2024-10-29,desktop,session_87722,2024-10-29
5155,263,53,view,2024-02-29,desktop,session_24235,2024-02-29
5156,263,363,cart_add,2023-08-09,tablet,session_55083,2023-08-09
5157,263,554,view,2023-09-24,mobile,session_97003,2023-09-24
5158,263,964,view,2024-10-05,tablet,session_74886,2024-10-05
5159,263,511,view,2024-03-04,mobile,session_60648,2024-03-04
5160,263,703,wishlist_add,2024-04-30,mobile,session_95371,2024-04-30
5161,263,40,wishlist_add,2024-01-07,desktop,session_74696,2024-01-07
5162,263,646,purchase,2023-06-17,mobile,session_40893,2023-06-17
5163,264,100,cart_add,2024-11-16,mobile,session_58152,2024-11-16
5164,264,759,cart_remove,2024-04-28,desktop,session_58986,2024-04-28
5165,264,664,cart_remove,2024-07-18,mobile,session_44438,2024-07-18
5166,264,771,purchase,2024-10-23,desktop,session_26517,2024-10-23
5167,264,244,purchase,2024-06-04,tablet,session_49390,2024-06-04
5168,264,879,wishlist_add,2024-11-07,mobile,session_14663,2024-11-07
5169,264,990,search,2024-04-15,mobile,session_50222,2024-04-15
5170,264,29,view,2025-01-07,tablet,session_21957,2025-01-07
5171,264,556,wishlist_add,2024-06-04,desktop,session_89492,2024-06-04
5172,264,335,cart_remove,2024-07-11,tablet,session_22865,2024-07-11
5173,264,728,view,2024-09-22,mobile,session_22658,2024-09-22
5174,264,709,cart_remove,2024-12-21,tablet,session_48963,2024-12-21
5175,264,706,view,2024-04-16,mobile,session_76793,2024-04-16
5176,264,260,wishlist_add,2025-01-21,mobile,session_66981,2025-01-21
5177,264,153,search,2024-03-21,mobile,session_60676,2024-03-21
5178,264,316,cart_remove,2024-12-31,mobile,session_97861,2024-12-31
5179,265,260,search,2024-05-16,mobile,session_59523,2024-05-16
5180,265,185,purchase,2025-01-13,tablet,session_71187,2025-01-13
5181,265,628,cart_remove,2024-08-21,mobile,session_66153,2024-08-21
5182,265,986,view,2025-01-22,desktop,session_42232,2025-01-22
5183,265,393,view,2024-05-26,desktop,session_20735,2024-05-26
5184,265,847,purchase,2025-01-18,mobile,session_27498,2025-01-18
5185,265,266,search,2024-03-29,desktop,session_48501,2024-03-29
5186,265,836,purchase,2024-01-10,desktop,session_56833,2024-01-10
5187,265,302,wishlist_add,2024-01-11,mobile,session_31626,2024-01-11
5188,265,570,purchase,2024-10-27,mobile,session_32369,2024-10-27
5189,265,52,view,2024-01-09,desktop,session_24316,2024-01-09
5190,265,579,cart_add,2024-08-20,desktop,session_15521,2024-08-20
5191,265,840,cart_remove,2024-10-27,desktop,session_43523,2024-10-27
5192,265,5,cart_add,2024-03-27,desktop,session_77870,2024-03-27
5193,265,123,cart_remove,2024-03-08,desktop,session_98239,2024-03-08
5194,265,21,search,2024-10-30,tablet,session_57114,2024-10-30
5195,265,948,wishlist_add,2024-08-22,tablet,session_77118,2024-08-22
5196,265,141,cart_add,2024-08-28,mobile,session_24468,2024-08-28
5197,266,140,wishlist_add,2024-08-09,desktop,session_37253,2024-08-09
5198,266,441,purchase,2024-04-29,tablet,session_69894,2024-04-29
5199,266,959,cart_remove,2024-08-02,mobile,session_23049,2024-08-02
5200,266,712,wishlist_add,2024-07-26,tablet,session_19003,2024-07-26
5201,266,644,wishlist_add,2024-12-21,mobile,session_43299,2024-12-21
5202,266,995,wishlist_add,2025-01-29,tablet,session_87636,2025-01-29
5203,266,743,cart_add,2024-10-10,tablet,session_99487,2024-10-10
5204,266,547,cart_add,2024-10-12,mobile,session_79928,2024-10-12
5205,266,564,cart_add,2024-09-19,mobile,session_52417,2024-09-19
5206,266,731,cart_remove,2025-01-26,desktop,session_51277,2025-01-26
5207,266,740,view,2024-08-25,mobile,session_42524,2024-08-25
5208,266,109,view,2024-11-10,mobile,session_41445,2024-11-10
5209,266,948,wishlist_add,2025-01-14,desktop,session_47605,2025-01-14
5210,266,998,view,2024-08-07,tablet,session_77195,2024-08-07
5211,266,41,search,2024-09-06,mobile,session_14270,2024-09-06
5212,266,778,cart_remove,2024-11-13,tablet,session_25576,2024-11-13
5213,266,1,cart_remove,2024-09-08,tablet,session_30212,2024-09-08
5214,266,602,purchase,2024-10-11,tablet,session_16528,2024-10-11
5215,266,140,purchase,2025-01-24,mobile,session_85889,2025-01-24
5216,266,228,cart_add,2024-07-16,mobile,session_53510,2024-07-16
5217,266,433,search,2024-12-13,tablet,session_16390,2024-12-13
5218,266,766,cart_remove,2024-05-30,mobile,session_12192,2024-05-30
5219,266,302,search,2025-01-04,desktop,session_66102,2025-01-04
5220,266,387,search,2024-07-21,mobile,session_78233,2024-07-21
5221,266,219,cart_remove,2024-09-03,mobile,session_55509,2024-09-03
5222,267,79,purchase,2024-06-18,mobile,session_96550,2024-06-18
5223,267,288,cart_add,2024-11-29,tablet,session_60983,2024-11-29
5224,267,375,cart_add,2024-09-13,mobile,session_16018,2024-09-13
5225,267,30,cart_remove,2025-01-19,mobile,session_63858,2025-01-19
5226,267,78,search,2024-12-19,desktop,session_89725,2024-12-19
5227,267,383,cart_remove,2024-11-05,mobile,session_81877,2024-11-05
5228,267,991,cart_remove,2024-08-16,desktop,session_56588,2024-08-16
5229,267,116,search,2024-07-12,desktop,session_46234,2024-07-12
5230,267,354,view,2024-09-03,desktop,session_70002,2024-09-03
5231,267,730,cart_remove,2024-09-17,mobile,session_93160,2024-09-17
5232,267,778,purchase,2024-10-20,desktop,session_26315,2024-10-20
5233,267,540,cart_add,2024-08-26,tablet,session_54507,2024-08-26
5234,267,673,cart_add,2024-06-22,tablet,session_36373,2024-06-22
5235,267,435,search,2024-10-04,desktop,session_59913,2024-10-04
5236,267,447,cart_add,2024-11-03,mobile,session_14653,2024-11-03
5237,267,392,view,2024-07-26,desktop,session_13778,2024-07-26
5238,267,712,cart_remove,2024-08-24,mobile,session_84787,2024-08-24
5239,267,870,view,2024-10-28,tablet,session_92152,2024-10-28
5240,267,232,purchase,2025-01-16,mobile,session_60981,2025-01-16
5241,267,50,wishlist_add,2024-06-23,mobile,session_34584,2024-06-23
5242,268,204,purchase,2024-11-19,tablet,session_37912,2024-11-19
5243,268,139,search,2024-10-13,mobile,session_63845,2024-10-13
5244,268,981,wishlist_add,2025-01-29,desktop,session_50619,2025-01-29
5245,268,798,view,2024-12-27,mobile,session_59276,2024-12-27
5246,268,825,view,2025-01-29,mobile,session_52367,2025-01-29
5247,268,777,wishlist_add,2024-12-13,desktop,session_85365,2024-12-13
5248,268,77,cart_remove,2024-10-16,mobile,session_54096,2024-10-16
5249,268,743,cart_remove,2024-12-31,desktop,session_64561,2024-12-31
5250,268,315,cart_add,2024-11-03,desktop,session_20567,2024-11-03
5251,268,45,purchase,2024-12-26,desktop,session_19675,2024-12-26
5252,268,223,cart_add,2025-01-08,tablet,session_19752,2025-01-08
5253,268,247,view,2025-01-10,tablet,session_26300,2025-01-10
5254,268,365,purchase,2024-10-26,desktop,session_38429,2024-10-26
5255,268,389,wishlist_add,2024-12-19,mobile,session_35056,2024-12-19
5256,268,517,search,2025-01-12,desktop,session_14405,2025-01-12
5257,268,159,purchase,2024-12-07,mobile,session_83273,2024-12-07
5258,268,189,search,2024-12-26,desktop,session_84890,2024-12-26
5259,268,15,wishlist_add,2025-01-07,tablet,session_69360,2025-01-07
5260,268,942,purchase,2024-10-12,mobile,session_60537,2024-10-12
5261,268,89,search,2024-12-05,tablet,session_76460,2024-12-05
5262,268,976,cart_add,2024-11-18,desktop,session_21589,2024-11-18
5263,269,157,cart_remove,2024-10-30,desktop,session_88303,2024-10-30
5264,269,69,cart_add,2024-03-19,tablet,session_18654,2024-03-19
5265,269,366,wishlist_add,2024-02-14,desktop,session_48457,2024-02-14
5266,269,890,view,2023-09-28,mobile,session_17138,2023-09-28
5267,269,341,cart_remove,2024-08-16,desktop,session_88109,2024-08-16
5268,269,237,cart_remove,2024-04-05,mobile,session_91483,2024-04-05
5269,269,838,search,2025-01-24,tablet,session_44760,2025-01-24
5270,269,186,purchase,2024-12-15,desktop,session_77535,2024-12-15
5271,269,203,cart_add,2024-05-28,tablet,session_51492,2024-05-28
5272,269,706,wishlist_add,2024-03-20,desktop,session_58171,2024-03-20
5273,269,793,view,2025-01-24,desktop,session_54073,2025-01-24
5274,269,702,purchase,2024-04-07,mobile,session_78315,2024-04-07
5275,269,303,search,2024-05-28,mobile,session_30026,2024-05-28
5276,269,296,view,2023-09-01,desktop,session_33919,2023-09-01
5277,269,200,view,2024-03-31,desktop,session_11430,2024-03-31
5278,269,785,purchase,2023-12-06,tablet,session_27785,2023-12-06
5279,269,750,purchase,2024-09-05,tablet,session_62251,2024-09-05
5280,269,46,view,2023-10-14,mobile,session_40030,2023-10-14
5281,269,451,cart_remove,2025-01-14,mobile,session_57736,2025-01-14
5282,269,117,cart_remove,2024-08-20,desktop,session_55300,2024-08-20
5283,269,141,purchase,2023-11-19,tablet,session_22055,2023-11-19
5284,269,51,purchase,2024-12-03,mobile,session_22017,2024-12-03
5285,269,162,cart_add,2024-06-17,mobile,session_64958,2024-06-17
5286,270,897,cart_remove,2025-01-23,mobile,session_39702,2025-01-23
5287,270,373,wishlist_add,2025-01-27,mobile,session_10406,2025-01-27
5288,270,282,purchase,2025-01-25,tablet,session_21769,2025-01-25
5289,270,520,view,2025-01-22,tablet,session_15278,2025-01-22
5290,270,344,purchase,2025-01-21,desktop,session_94441,2025-01-21
5291,270,821,cart_remove,2025-01-27,tablet,session_23513,2025-01-27
5292,270,468,cart_remove,2025-01-24,tablet,session_87204,2025-01-24
5293,270,830,cart_remove,2025-01-28,tablet,session_87678,2025-01-28
5294,270,227,wishlist_add,2025-01-26,mobile,session_28305,2025-01-26
5295,270,132,cart_add,2025-01-26,mobile,session_54404,2025-01-26
5296,270,996,view,2025-01-24,mobile,session_74007,2025-01-24
5297,270,693,view,2025-01-30,desktop,session_57545,2025-01-30
5298,270,746,wishlist_add,2025-01-24,desktop,session_56939,2025-01-24
5299,270,131,cart_remove,2025-01-27,mobile,session_39359,2025-01-27
5300,270,12,wishlist_add,2025-01-24,desktop,session_43730,2025-01-24
5301,270,427,cart_remove,2025-01-24,tablet,session_82522,2025-01-24
5302,270,743,view,2025-01-30,tablet,session_17933,2025-01-30
5303,270,128,view,2025-01-21,desktop,session_32085,2025-01-21
5304,270,114,cart_add,2025-01-25,desktop,session_19471,2025-01-25
5305,270,355,wishlist_add,2025-01-23,mobile,session_59217,2025-01-23
5306,270,929,wishlist_add,2025-01-21,mobile,session_27412,2025-01-21
5307,270,198,purchase,2025-01-26,tablet,session_58556,2025-01-26
5308,270,221,search,2025-01-28,mobile,session_48777,2025-01-28
5309,270,628,view,2025-01-25,desktop,session_26951,2025-01-25
5310,270,993,cart_remove,2025-01-29,tablet,session_47622,2025-01-29
5311,271,404,view,2025-01-15,mobile,session_32992,2025-01-15
5312,271,27,cart_remove,2025-01-25,tablet,session_29471,2025-01-25
5313,271,152,purchase,2025-01-12,tablet,session_43581,2025-01-12
5314,271,743,purchase,2025-01-11,tablet,session_47649,2025-01-11
5315,271,36,search,2025-01-25,tablet,session_83835,2025-01-25
5316,271,927,view,2025-01-31,desktop,session_66694,2025-01-31
5317,271,715,view,2025-01-25,mobile,session_19187,2025-01-25
5318,271,933,wishlist_add,2025-01-30,tablet,session_48613,2025-01-30
5319,271,737,purchase,2025-01-28,tablet,session_92380,2025-01-28
5320,271,631,search,2025-01-28,tablet,session_19875,2025-01-28
5321,271,699,cart_add,2025-01-30,mobile,session_40870,2025-01-30
5322,271,413,purchase,2025-01-26,desktop,session_69168,2025-01-26
5323,271,820,cart_remove,2025-01-29,desktop,session_50170,2025-01-29
5324,271,243,purchase,2025-01-21,mobile,session_10417,2025-01-21
5325,271,548,wishlist_add,2025-01-28,desktop,session_37657,2025-01-28
5326,271,485,view,2025-01-16,tablet,session_78338,2025-01-16
5327,272,561,view,2024-12-02,desktop,session_77366,2024-12-02
5328,272,666,purchase,2024-01-14,mobile,session_32273,2024-01-14
5329,272,112,purchase,2024-08-04,desktop,session_75040,2024-08-04
5330,272,501,cart_remove,2023-10-01,tablet,session_68432,2023-10-01
5331,272,417,cart_remove,2024-03-25,mobile,session_50085,2024-03-25
5332,272,945,cart_add,2024-09-04,tablet,session_48606,2024-09-04
5333,272,645,cart_remove,2024-08-28,mobile,session_43750,2024-08-28
5334,272,154,cart_remove,2024-10-18,tablet,session_25890,2024-10-18
5335,272,442,view,2024-04-13,desktop,session_11895,2024-04-13
5336,272,107,cart_remove,2023-10-13,desktop,session_31680,2023-10-13
5337,272,375,purchase,2023-10-16,tablet,session_22226,2023-10-16
5338,272,725,search,2024-07-26,mobile,session_80849,2024-07-26
5339,272,697,view,2025-01-28,desktop,session_35612,2025-01-28
5340,272,624,purchase,2024-10-10,tablet,session_79046,2024-10-10
5341,272,890,wishlist_add,2024-09-26,desktop,session_76612,2024-09-26
5342,272,451,cart_add,2024-01-26,desktop,session_41086,2024-01-26
5343,272,880,view,2024-08-16,desktop,session_42296,2024-08-16
5344,273,523,search,2024-12-31,mobile,session_31633,2024-12-31
5345,273,621,cart_remove,2024-10-30,tablet,session_44670,2024-10-30
5346,273,918,purchase,2024-12-20,mobile,session_57395,2024-12-20
5347,273,459,view,2024-12-04,desktop,session_20481,2024-12-04
5348,273,554,wishlist_add,2024-12-07,tablet,session_96386,2024-12-07
5349,273,719,view,2024-10-21,desktop,session_95672,2024-10-21
5350,273,892,cart_add,2024-11-04,mobile,session_71580,2024-11-04
5351,273,674,wishlist_add,2024-10-14,desktop,session_17425,2024-10-14
5352,273,395,view,2024-12-12,mobile,session_20320,2024-12-12
5353,273,674,cart_add,2024-11-12,desktop,session_67532,2024-11-12
5354,273,101,wishlist_add,2024-11-22,mobile,session_55000,2024-11-22
5355,273,42,cart_remove,2025-01-03,mobile,session_95215,2025-01-03
5356,273,104,wishlist_add,2024-10-23,desktop,session_94060,2024-10-23
5357,273,895,view,2024-11-01,desktop,session_63277,2024-11-01
5358,273,811,purchase,2024-11-20,mobile,session_76554,2024-11-20
5359,273,579,wishlist_add,2024-12-05,mobile,session_68813,2024-12-05
5360,273,157,view,2024-12-14,mobile,session_83850,2024-12-14
5361,273,839,wishlist_add,2024-10-17,mobile,session_56288,2024-10-17
5362,273,85,purchase,2024-11-19,tablet,session_22184,2024-11-19
5363,273,774,wishlist_add,2025-01-17,desktop,session_83101,2025-01-17
5364,274,809,cart_remove,2024-05-20,desktop,session_20032,2024-05-20
5365,274,781,cart_add,2024-12-01,mobile,session_16944,2024-12-01
5366,274,33,wishlist_add,2024-01-01,desktop,session_49847,2024-01-01
5367,274,451,cart_add,2024-07-08,desktop,session_98508,2024-07-08
5368,274,943,search,2024-01-07,tablet,session_47227,2024-01-07
5369,274,674,cart_add,2024-04-21,desktop,session_83955,2024-04-21
5370,274,834,purchase,2024-05-29,mobile,session_20661,2024-05-29
5371,274,374,cart_remove,2024-05-18,mobile,session_22908,2024-05-18
5372,274,548,purchase,2024-08-10,desktop,session_53699,2024-08-10
5373,274,444,view,2024-03-20,desktop,session_78029,2024-03-20
5374,274,836,purchase,2024-04-18,desktop,session_77859,2024-04-18
5375,274,980,view,2024-11-14,tablet,session_96914,2024-11-14
5376,274,954,cart_remove,2024-09-08,desktop,session_12491,2024-09-08
5377,274,965,wishlist_add,2024-12-07,tablet,session_62150,2024-12-07
5378,274,152,view,2024-10-23,tablet,session_90387,2024-10-23
5379,274,898,view,2024-09-01,tablet,session_90684,2024-09-01
5380,274,362,search,2024-06-28,tablet,session_87536,2024-06-28
5381,274,574,cart_remove,2024-06-09,tablet,session_85517,2024-06-09
5382,274,801,view,2024-10-25,desktop,session_23199,2024-10-25
5383,274,838,search,2023-12-27,mobile,session_12888,2023-12-27
5384,274,654,purchase,2025-01-10,tablet,session_70196,2025-01-10
5385,275,9,purchase,2024-09-22,desktop,session_53711,2024-09-22
5386,275,3,cart_remove,2024-08-17,tablet,session_86618,2024-08-17
5387,275,178,view,2024-12-14,mobile,session_73700,2024-12-14
5388,275,623,wishlist_add,2024-02-04,mobile,session_66829,2024-02-04
5389,275,831,view,2024-08-29,tablet,session_85404,2024-08-29
5390,275,917,wishlist_add,2024-09-26,mobile,session_74521,2024-09-26
5391,275,565,search,2024-10-06,mobile,session_25498,2024-10-06
5392,275,404,wishlist_add,2025-01-09,tablet,session_33317,2025-01-09
5393,275,374,cart_add,2024-01-12,tablet,session_58191,2024-01-12
5394,275,373,purchase,2024-03-15,tablet,session_57960,2024-03-15
5395,275,717,search,2024-08-27,mobile,session_17910,2024-08-27
5396,275,563,cart_remove,2024-02-03,mobile,session_20929,2024-02-03
5397,275,15,cart_remove,2024-12-07,desktop,session_62293,2024-12-07
5398,275,3,search,2024-09-20,tablet,session_54555,2024-09-20
5399,275,129,view,2024-02-15,tablet,session_82497,2024-02-15
5400,275,221,view,2024-11-24,desktop,session_59875,2024-11-24
5401,275,538,wishlist_add,2024-12-13,tablet,session_74215,2024-12-13
5402,276,768,cart_remove,2024-02-01,tablet,session_17290,2024-02-01
5403,276,705,cart_remove,2024-08-03,desktop,session_43080,2024-08-03
5404,276,551,wishlist_add,2024-08-31,mobile,session_69350,2024-08-31
5405,276,789,wishlist_add,2024-04-30,tablet,session_23124,2024-04-30
5406,276,25,wishlist_add,2024-10-12,tablet,session_51479,2024-10-12
5407,276,688,view,2024-03-18,desktop,session_35167,2024-03-18
5408,276,600,cart_add,2023-12-09,tablet,session_47647,2023-12-09
5409,276,200,purchase,2024-01-24,mobile,session_83424,2024-01-24
5410,276,395,search,2024-01-30,tablet,session_97951,2024-01-30
5411,276,651,search,2024-05-04,tablet,session_55100,2024-05-04
5412,276,637,view,2024-06-14,desktop,session_93241,2024-06-14
5413,276,682,search,2024-09-10,mobile,session_70814,2024-09-10
5414,276,291,view,2023-11-02,desktop,session_65368,2023-11-02
5415,276,416,cart_remove,2024-07-28,mobile,session_18614,2024-07-28
5416,276,85,cart_add,2024-09-06,desktop,session_45508,2024-09-06
